trx_id,timestamp,source_id,target_id,amount,channel,payment_type,status,description,ref_number
T051348,2026-06-25 01:09:38,C01014,M0493,608658.81,QRIS,QRIS,success,C2M payment - Electronics,REF36470968
T051349,2026-01-15 10:12:26,C01136,M0286,127189.68,QRIS,QRIS,success,C2M payment - Fashion,REF41525492
T051350,2026-02-13 18:11:04,C01826,M0039,42395.25,EDC,credit_card,success,C2M payment - F&B,REF14584924
T051351,2025-09-24 19:45:43,C01442,M0302,1133060.33,QRIS,QRIS,success,C2M payment - Fashion,REF67633713
T051352,2025-09-27 03:52:12,C00622,M0589,2603407.47,EDC,debit,success,C2M payment - Electronics,REF13138381
T051353,2025-10-08 13:08:23,C01506,M0056,73907.19,transfer,bank_transfer,success,C2M payment - F&B,REF91870252
T051354,2025-10-06 14:04:45,C01231,M0593,3847183.14,EDC,debit,success,C2M payment - Electronics,REF36334463
T051355,2026-01-30 01:01:06,M0081,M0134,31461184.64,transfer,bank_transfer,success,M2M settlement - F&B,REF65222066
T051356,2025-08-19 13:08:48,C01543,M0364,1029689.96,transfer,bank_transfer,success,C2M payment - Grocery,REF31802002
T051357,2026-03-31 10:00:19,C01403,M0280,541750.38,QRIS,QRIS,pending,C2M payment - Fashion,REF21029061
T051358,2025-11-16 22:15:37,C01747,M0654,2208543.03,EDC,debit,success,C2M payment - Automotive,REF58699457
T051359,2025-10-24 08:27:55,C00558,M0708,183122.39,EDC,debit,success,C2M payment - Grocery,REF07392237
T051360,2026-04-13 10:09:33,C01730,M0576,3767081.6,EDC,debit,success,C2M payment - Electronics,REF94589868
T051361,2026-04-13 19:14:53,C00002,M0655,1290822.33,EDC,debit,success,C2M payment - Automotive,REF91055986
T051362,2026-01-27 04:24:49,M0548,M0531,29700885.85,transfer,bank_transfer,success,M2M settlement - Electronics,REF38499233
T051363,2025-10-23 15:50:52,C01504,M0686,1198849.51,EDC,debit,success,C2M payment - Automotive,REF06974985
T051364,2026-05-01 22:17:37,C01476,M0305,196742.39,QRIS,QRIS,success,C2M payment - Fashion,REF85915297
T051365,2026-06-23 13:43:27,C00456,M0387,222664.14,QRIS,QRIS,success,C2M payment - Grocery,REF93022169
T051366,2026-03-06 06:14:26,C01955,M0588,6274379.39,transfer,bank_transfer,success,C2M payment - Electronics,REF22889982
T051367,2026-04-26 08:07:47,C01431,M0098,33844.46,transfer,bank_transfer,success,C2M payment - F&B,REF25678877
T051368,2025-10-04 11:28:19,C00132,M0680,4473336.21,EDC,credit_card,success,C2M payment - Automotive,REF25678877
T051369,2026-01-06 18:04:31,C01464,M0353,72991.44,QRIS,QRIS,failed,C2M payment - Grocery,REF24329239
T051370,2025-09-05 09:22:23,M0309,M0253,16420277.65,transfer,bank_transfer,success,M2M settlement - Fashion,REF79175274
T051371,2026-05-28 11:48:50,C00112,M0456,299975.7,QRIS,QRIS,success,C2M payment - Grocery,REF47769208
T051372,2025-08-13 23:07:29,C00311,M0478,71088.73,EDC,debit,success,C2M payment - Grocery,REF23296152
T051373,2025-09-20 01:44:08,C01210,M0552,2435336.39,transfer,bank_transfer,success,C2M payment - Electronics,REF64963087
T051374,2025-07-13 18:23:57,M0525,M0538,,transfer,bank_transfer,success,M2M settlement - Electronics,REF62192238
T051375,2026-05-16 08:31:10,C01773,M0347,719295.61,QRIS,QRIS,success,C2M payment - Fashion,REF74497008
T051376,2026-02-19 19:09:48,C01145,M0607,2613176.61,EDC,debit,success,C2M payment - Automotive,REF63640134
T051377,2025-10-03 11:02:57,C01135,M0452,89749.18,QRIS,QRIS,success,C2M payment - Grocery,REF92535474
T051378,2026-06-11 04:35:46,C00281,M0067,81417.64,transfer,bank_transfer,success,C2M payment - F&B,REF55652425
T051379,2026-04-10 06:45:31,C01190,M0135,560347.43,QRIS,QRIS,success,C2M payment - F&B,REF84057973
T051380,2026-03-18 07:20:15,C00754,M0295,557824.98,EDC,credit_card,success,C2M payment - Fashion,REF35225917
T051381,2026-04-16 03:28:27,M0656,M0534,34034694.67,transfer,bank_transfer,success,M2M settlement - Electronics,REF78048634
T051382,2025-09-07 09:47:28,C00532,M0350,204517.01,QRIS,QRIS,success,C2M payment - Fashion,REF98860148
T051383,2026-01-21 12:19:55,M0343,M0623,13373487.41,transfer,bank_transfer,success,M2M settlement - Automotive,REF29676973
T051384,2026-01-28 09:10:34,C00041,M0543,1653730.71,QRIS,QRIS,success,C2M payment - Electronics,REF21474730
T051385,2026-06-17 15:38:59,M0554,M0309,8378658.05,transfer,bank_transfer,success,M2M settlement - Fashion,REF95243893
T051386,2025-08-08 13:18:55,M0656,M0646,75000000.0,,,success,M2M settlement - Automotive,REF76424161
T051387,2025-11-10 12:41:30,C00351,M0505,,QRIS,QRIS,success,C2M payment - Electronics,REF83767615
T051388,2026-01-02 16:51:25,M0669,M0685,36719631.67,transfer,bank_transfer,success,M2M settlement - Automotive,REF03153849
T051389,2025-08-10 14:51:50,C01009,M0164,110850.89,EDC,debit,success,C2M payment - F&B,REF81022892
T051390,2026-04-20 12:13:57,M0669,M0219,32238440.64,transfer,bank_transfer,success,M2M settlement - Fashion,REF75080211
T051391,2026-02-28 07:39:02,M0036,M0379,3774916.09,transfer,bank_transfer,success,M2M settlement - Grocery,REF60076143
T051392,2026-04-13 20:07:51,C00209,M0637,1222812.88,transfer,bank_transfer,success,C2M payment - Automotive,REF87061522
T051393,2025-10-04 07:40:43,C01987,M0464,249672.73,QRIS,QRIS,success,C2M payment - Grocery,REF93010636
T051394,2026-05-05 06:56:18,C00433,M0049,60057.52,QRIS,QRIS,success,C2M payment - F&B,REF56247282
T051395,2025-11-13 02:53:36,C01735,M0704,242436.83,EDC,debit,success,C2M payment - F&B,REF24566090
T051396,2026-06-04 17:41:11,C00737,M0024,238965.8,transfer,bank_transfer,success,C2M payment - F&B,REF25169892
T051397,2025-11-27 16:33:16,C00184,M0136,121251.34,QRIS,QRIS,success,C2M payment - F&B,REF34774822
T051398,2026-01-01 02:43:25,C01604,M0574,3270743.88,EDC,debit,success,C2M payment - Electronics,REF64892372
T051399,2025-08-31 05:26:24,C01907,M0040,71229.19,EDC,debit,success,C2M payment - F&B,REF69013076
T051400,2025-12-06 00:48:18,M0660,M0636,3301085.01,transfer,bank_transfer,success,M2M settlement - Automotive,REF02987008
T051401,2025-10-05 11:45:42,C00480,M0588,1480603.43,transfer,bank_transfer,success,C2M payment - Electronics,REF83438012
T051402,2025-12-06 11:57:46,C01249,M0256,338523.7,EDC,debit,success,C2M payment - Fashion,REF16331423
T051403,2025-11-12 06:44:53,C01185,M0057,39344.04,EDC,credit_card,success,C2M payment - F&B,REF43965732
T051404,2025-07-06 01:04:01,M0028,M0181,654250.08,transfer,bank_transfer,success,M2M settlement - F&B,REF24985455
T051405,2026-01-14 00:49:53,C00008,M0472,495943.62,EDC,credit_card,success,C2M payment - Grocery,REF83712629
T051406,2025-12-21 10:46:16,C01821,M0099,57031.21,QRIS,QRIS,success,C2M payment - F&B,REF67522923
T051407,2026-02-26 18:32:10,C00369,M0676,3264024.14,EDC,credit_card,success,C2M payment - Automotive,REF95356972
T051408,2025-12-27 03:48:49,M0162,M0085,7577720.28,transfer,bank_transfer,success,M2M settlement - F&B,REF41769725
T051409,2025-10-31 18:32:08,C01272,M0520,2802163.43,QRIS,QRIS,success,C2M payment - Electronics,REF10527391
T051410,2025-09-25 13:03:32,M0412,M0474,24739148.86,EDC,credit_card,success,M2M settlement - Grocery,REF62152203
T051411,2026-05-03 03:22:44,M0235,M0316,18460420.24,transfer,bank_transfer,success,M2M settlement - Fashion,REF91141755
T051412,2025-10-18 14:17:41,C01236,M0531,1559939.98,EDC,credit_card,success,C2M payment - Electronics,REF69885125
T051413,2025-10-02 18:35:04,C00666,M0015,100440.49,QRIS,QRIS,success,C2M payment - F&B,REF30156522
T051414,2025-07-09 12:57:52,C00866,M0217,442445.04,QRIS,QRIS,success,C2M payment - Fashion,REF07248134
T051415,2026-05-08 01:25:12,M0587,M0613,34638247.22,transfer,bank_transfer,success,M2M settlement - Automotive,REF65991706
T051416,2025-12-17 11:42:38,C01026,M0291,468408.37,EDC,debit,success,C2M payment - Fashion,REF23634540
T051417,2026-06-06 14:39:47,C01898,M0028,58042.37,QRIS,QRIS,success,C2M payment - F&B,REF37529258
T051418,2026-06-22 16:45:13,C00569,M0383,371814.49,QRIS,QRIS,success,C2M payment - Grocery,REF62072308
T051419,2025-11-16 08:53:47,C01915,M0581,6334553.31,transfer,bank_transfer,success,C2M payment - Electronics,REF80353852
T051420,2025-10-15 18:00:28,C01508,M0172,156718.44,EDC,credit_card,success,C2M payment - F&B,REF63950674
T051421,2026-05-03 04:45:35,C01875,M0412,350117.94,QRIS,QRIS,success,C2M payment - Grocery,REF55356436
T051422,2026-04-14 10:15:36,M0351,M0330,6886257.18,transfer,bank_transfer,success,M2M settlement - Fashion,REF31489636
T051423,2025-07-11 07:06:55,C00089,M0570,1732264.22,QRIS,QRIS,failed,C2M payment - Electronics,REF59593597
T051424,2026-06-13 07:29:49,M0608,M0268,1157604.33,transfer,bank_transfer,success,M2M settlement - Fashion,REF52950158
T051425,2025-11-21 21:56:31,C01028,M0418,74376.69,EDC,credit_card,success,C2M payment - Grocery,REF60614233
T051426,2026-06-06 22:47:17,M0240,M0116,6722278.12,transfer,bank_transfer,success,M2M settlement - F&B,REF54321443
T051427,2026-02-17 20:31:38,C01783,M0181,407008.81,QRIS,QRIS,success,C2M payment - F&B,REF85071867
T051428,2025-08-12 13:01:12,M0206,M0016,25298369.8,transfer,bank_transfer,success,M2M settlement - F&B,REF94391348
T051429,2025-07-27 12:21:42,C00828,M0689,2104777.35,QRIS,QRIS,success,C2M payment - Automotive,REF45159231
T051430,2025-07-29 19:36:26,C01434,M0369,236156.96,QRIS,QRIS,success,C2M payment - Grocery,REF54267574
T051431,2025-08-23 01:45:11,M0236,M0270,3549037.49,transfer,bank_transfer,success,M2M settlement - Fashion,REF37145839
T051432,2025-09-30 18:48:34,C00070,M0550,1229360.06,transfer,bank_transfer,success,C2M payment - Electronics,REF54425852
T051433,2025-11-28 22:37:04,C00208,M0313,168476.14,QRIS,QRIS,success,C2M payment - Fashion,REF06086458
T051434,2025-07-06 18:36:05,C00770,M0437,112799.91,EDC,credit_card,success,C2M payment - Grocery,REF84940690
T051435,2026-04-23 13:29:20,C01943,M0123,255722.42,transfer,bank_transfer,success,C2M payment - F&B,REF52455135
T051436,2025-07-08 02:52:37,C00173,M0538,478516.56,QRIS,QRIS,failed,C2M payment - Electronics,REF23559393
T051437,2025-07-01 15:45:38,C00353,M0145,129376.34,EDC,debit,failed,C2M payment - F&B,REF88007013
T051438,2026-01-03 15:22:15,M0540,M0602,75000000.0,transfer,bank_transfer,success,M2M settlement - Automotive,REF40574319
T051439,2025-12-29 18:08:00,C01573,M0573,3334005.92,EDC,debit,success,C2M payment - Electronics,REF34442970
T051440,2026-01-19 07:22:06,C00565,M0462,108272.43,QRIS,QRIS,success,C2M payment - Grocery,REF99921738
T051441,2026-03-12 13:19:04,C00597,M0158,68861.33,EDC,debit,pending,C2M payment - F&B,REF76642492
T051442,2026-05-24 01:48:11,C01695,M0348,69046.73,EDC,debit,success,C2M payment - Fashion,REF68971510
T051443,2025-10-01 16:05:36,C01436,M0257,280395.17,EDC,credit_card,success,C2M payment - Fashion,REF05771134
T051444,2025-07-31 17:28:16,C00081,M0442,134815.96,QRIS,QRIS,success,C2M payment - Grocery,REF39943648
T051445,2025-12-15 04:54:38,C00774,M0120,216226.24,QRIS,QRIS,success,C2M payment - F&B,REF93022674
T051446,2025-11-02 10:45:13,C00500,M0540,312380.61,QRIS,QRIS,success,C2M payment - Electronics,REF51565071
T051447,2025-09-18 14:44:05,C00067,M0192,38175.71,transfer,bank_transfer,success,C2M payment - F&B,REF82797771
T051448,2025-07-25 16:53:19,C00706,M0694,2302954.34,QRIS,QRIS,success,C2M payment - Automotive,REF60571384
T051449,2026-06-11 16:33:27,C00505,M0511,2996498.62,EDC,debit,success,C2M payment - Electronics,REF99319409
T051450,2025-07-26 08:29:19,C00596,M0523,666805.14,EDC,credit_card,success,C2M payment - Electronics,REF40192843
T051451,2025-07-21 16:45:35,C01347,M0281,184088.3,QRIS,QRIS,success,C2M payment - Fashion,REF64339865
T051452,2025-09-13 05:37:17,C00675,M0219,2210895.6,QRIS,QRIS,success,C2M payment - Fashion,REF98584350
T051453,2026-03-04 16:22:00,C01800,M0304,711728.01,QRIS,QRIS,pending,C2M payment - Fashion,REF04649615
T051454,2026-02-10 11:45:09,C00204,M0488,488010.39,QRIS,QRIS,success,C2M payment - Grocery,REF52398562
T051455,2026-02-08 19:22:30,C01549,M0175,35073.76,QRIS,QRIS,success,C2M payment - F&B,REF38828702
T051456,2026-01-15 11:05:02,C00322,M0523,947081.52,QRIS,QRIS,success,C2M payment - Electronics,REF06453352
T051457,2026-05-27 10:58:09,M0428,M0487,13648098.79,EDC,credit_card,success,M2M settlement - Grocery,REF17036559
T051458,2026-02-09 22:38:36,C00355,M0282,361758.23,QRIS,QRIS,success,C2M payment - Fashion,REF18092205
T051459,2026-03-05 21:26:19,C01423,M0340,686902.13,transfer,bank_transfer,success,C2M payment - Fashion,REF23743201
T051460,2025-07-22 08:41:02,C01260,M0700,2290837.52,transfer,bank_transfer,success,C2M payment - Automotive,REF94616388
T051461,2025-08-12 05:44:54,C01531,M0663,4951446.82,EDC,debit,failed,C2M payment - Automotive,REF59511902
T051462,2025-10-26 08:43:17,C01552,M0359,70330.76,EDC,credit_card,success,C2M payment - Grocery,REF14136698
T051463,2025-12-31 06:10:54,C00858,M0066,56037.24,QRIS,QRIS,failed,C2M payment - F&B,REF39671198
T051464,2025-08-26 19:37:01,C01877,M0605,845910.18,transfer,bank_transfer,success,C2M payment - Automotive,REF73526324
T051465,2025-11-27 14:26:08,M0179,M0175,22533349.39,transfer,bank_transfer,success,M2M settlement - F&B,REF52582307
T051466,2026-03-23 03:16:45,M0203,M0412,75000000.0,transfer,bank_transfer,success,M2M settlement - Grocery,REF06471285
T051467,2026-05-06 15:22:19,M0226,M0668,11193895.13,transfer,bank_transfer,success,M2M settlement - Automotive,REF35602731
T051468,2026-02-06 19:34:45,C01873,M0624,2022234.41,transfer,bank_transfer,success,C2M payment - Automotive,REF88636100
T051469,2025-08-15 09:55:16,M0513,M0508,5348787.98,transfer,bank_transfer,success,M2M settlement - Electronics,REF04201769
T051470,2026-04-17 21:48:29,C00618,M0355,288413.22,QRIS,QRIS,success,C2M payment - Grocery,REF90129454
T051471,2026-04-29 02:30:36,C01074,M0446,130446.01,QRIS,QRIS,success,C2M payment - Grocery,REF27727389
T051472,2026-05-27 20:03:44,M0650,M0196,14554264.97,QRIS,QRIS,success,M2M settlement - F&B,REF75459086
T051473,2026-03-18 20:32:50,C01090,M0301,214100.25,EDC,debit,success,C2M payment - Fashion,REF73576018
T051474,2025-10-06 12:52:12,C01918,M0023,177094.18,EDC,debit,success,C2M payment - F&B,REF01915840
T051475,2026-01-27 09:51:26,M0653,M0690,75000000.0,transfer,bank_transfer,success,M2M settlement - Automotive,REF34934033
T051476,2026-03-30 02:31:46,C00829,M0306,531104.6,EDC,debit,success,C2M payment - Fashion,REF09900868
T051477,2025-07-19 23:53:52,C00059,M0606,294602.88,EDC,debit,success,C2M payment - Automotive,REF46380675
T051478,2026-05-20 16:45:42,C00561,M0057,32630.0,EDC,debit,success,C2M payment - F&B,REF18707148
T051479,2026-03-06 16:06:22,M0431,M0402,20511778.47,QRIS,QRIS,success,M2M settlement - Grocery,REF19592851
T051480,2025-10-30 13:16:48,M0450,M0463,20986495.59,transfer,bank_transfer,success,M2M settlement - Grocery,REF75634977
T051481,2025-07-05 16:21:56,C01836,M0275,207175.22,EDC,debit,success,C2M payment - Fashion,REF67233859
T051482,2026-05-15 00:55:15,C01309,M0185,110931.6,QRIS,QRIS,success,C2M payment - F&B,REF63796029
T051483,2025-07-13 21:27:39,C00063,M0531,4215413.81,QRIS,QRIS,success,C2M payment - Electronics,REF36646077
T051484,2026-01-28 10:56:20,M0662,M0598,19232775.35,transfer,bank_transfer,success,M2M settlement - Automotive,REF80403213
T051485,2025-12-18 16:31:00,C01845,M0363,368483.18,QRIS,QRIS,success,C2M payment - Grocery,REF75156980
T051486,2025-07-31 22:31:37,C01320,M0238,1111200.94,EDC,debit,success,C2M payment - Fashion,REF29100313
T051487,2025-12-21 06:25:34,C00748,M0585,2300156.85,EDC,debit,success,C2M payment - Electronics,REF20197476
T051488,2025-10-16 18:15:42,C01486,M0488,56548.38,QRIS,QRIS,success,C2M payment - Grocery,REF84091094
T051489,2025-12-11 00:18:37,M0342,M0229,10165033.33,transfer,bank_transfer,success,M2M settlement - Fashion,REF16153585
T051490,2025-07-11 03:54:04,C00003,M0526,1916195.1,EDC,credit_card,success,C2M payment - Electronics,REF78213856
T051491,2025-07-04 07:37:56,C00480,M0502,1385818.84,EDC,debit,success,C2M payment - Electronics,REF16409497
T051492,2026-01-05 18:37:44,C00634,M0271,1057922.86,QRIS,QRIS,success,C2M payment - Fashion,REF60393306
T051493,2026-06-22 09:13:14,C00340,M0018,159375.32,EDC,credit_card,success,C2M payment - F&B,REF42974226
T051494,2025-12-14 10:01:00,C00936,M0511,4509063.61,QRIS,QRIS,success,C2M payment - Electronics,REF49919720
T051495,2025-10-04 01:32:51,C01376,M0277,688734.21,QRIS,QRIS,success,C2M payment - Fashion,REF60888041
T051496,2026-02-18 15:59:34,C01240,M0211,401144.19,transfer,bank_transfer,success,C2M payment - Fashion,REF73255649
T051497,2025-12-18 04:13:20,C00961,M0299,487161.21,transfer,bank_transfer,success,C2M payment - Fashion,REF72091805
T051498,2026-06-11 18:28:47,M0514,M0098,24613486.66,transfer,bank_transfer,success,M2M settlement - F&B,REF18097022
T051499,2026-03-29 21:00:37,C00523,M0463,508000.99,EDC,debit,success,C2M payment - Grocery,REF44675077
T051500,2026-06-16 06:56:14,C01944,M0463,61848.3,QRIS,QRIS,success,C2M payment - Grocery,REF96945558
T051501,2025-09-18 07:53:18,C00340,M0019,61317.31,transfer,bank_transfer,success,C2M payment - F&B,REF82693117
T051502,2026-04-24 13:24:16,C00497,M0006,64195.03,QRIS,QRIS,success,C2M payment - F&B,REF34751584
T051503,2025-09-05 05:51:34,C00429,M0059,42472.11,EDC,debit,success,C2M payment - F&B,REF70013274
T051504,2026-04-01 21:15:54,M0200,M0508,13040618.03,transfer,bank_transfer,success,M2M settlement - Electronics,REF08457478
T051505,2026-04-22 18:59:32,M0284,M0646,13186066.27,transfer,bank_transfer,success,M2M settlement - Automotive,REF72130525
T051506,2026-06-02 02:30:55,M0382,M0555,37142072.13,transfer,bank_transfer,success,M2M settlement - Electronics,REF51318839
T051507,2026-05-05 13:29:38,M0587,M0512,57274073.03,transfer,bank_transfer,success,M2M settlement - Electronics,REF59286852
T051508,2025-10-15 21:24:33,C00296,M0250,376272.79,QRIS,QRIS,success,C2M payment - Fashion,REF41585841
T051509,2026-01-04 23:19:36,M0150,M0157,5202964.26,transfer,bank_transfer,success,M2M settlement - F&B,REF99194469
T051510,2025-12-25 08:12:46,C01259,M0525,3442029.36,transfer,bank_transfer,success,C2M payment - Electronics,REF17292163
T051511,2025-12-26 15:39:15,C00774,M0109,167412.49,transfer,bank_transfer,success,C2M payment - F&B,REF57318827
T051512,2025-12-29 17:02:10,C00458,M0612,848751.84,transfer,bank_transfer,success,C2M payment - Automotive,REF80157881
T051513,2025-07-21 14:29:12,M0651,M0523,2380610.37,EDC,debit,success,M2M settlement - Electronics,REF93813127
T051514,2025-08-11 18:30:22,M0054,M0173,75000000.0,transfer,bank_transfer,success,M2M settlement - F&B,REF74435291
T051515,2026-04-19 21:59:46,M0454,M0307,11746775.56,EDC,debit,success,M2M settlement - Fashion,REF58923497
T051516,2025-10-26 06:42:38,C02000,M0545,1457378.34,EDC,debit,success,C2M payment - Electronics,REF14222684
T051517,2026-03-10 01:31:08,C01678,M0339,1734648.98,QRIS,QRIS,success,C2M payment - Fashion,REF78585387
T051518,2026-05-27 03:47:36,C00140,M0515,3247482.42,EDC,credit_card,success,C2M payment - Electronics,REF46225763
T051519,2026-04-12 02:39:12,C00125,M0475,673744.6,transfer,bank_transfer,success,C2M payment - Grocery,REF72536122
T051520,2025-11-15 06:41:49,C00875,M0477,182454.68,EDC,credit_card,success,C2M payment - Grocery,REF87964687
T051521,2026-01-07 08:30:53,C01156,M0501,2292048.91,QRIS,QRIS,success,C2M payment - Electronics,REF56545798
T051522,2026-01-27 18:44:10,C00012,M0674,1561436.3,QRIS,QRIS,success,C2M payment - Automotive,REF16725789
T051523,2025-08-03 06:44:06,C01700,M0021,185965.76,QRIS,QRIS,success,C2M payment - F&B,REF35214590
T051524,2025-09-13 23:34:40,C01839,M0051,149967.87,QRIS,QRIS,success,C2M payment - F&B,REF11116019
T051525,2026-03-25 15:32:07,C00106,M0674,893922.68,EDC,debit,success,C2M payment - Automotive,REF03582326
