trx_id,timestamp,source_id,target_id,amount,channel,status,description,ref_number
T027501,2025-10-25 13:25:27,C01583,M0089,14854.0,EDC,success,,REF09082574
T024990,2026-06-25 14:06:35,M0200,M0165,2697076.0,EDC,success,Pelunasan,REF36723184
T012688,2026-03-08 16:06:39,M0239,M0206,20192287.0,transfer,pending,Pembayaran bulanan,REF61108216
T007136,2025-07-20 08:33:13,M0157,M0160,14716982.0,EDC,success,,REF96645277
T001873,2025-10-31 01:29:27,M0217,M0276,1665634.0,EDC,success,,REF32681768
T036284,2026-06-17 20:17:52,C00275,M0370,22682.0,QRIS,success,,REF67764584
T024418,2025-07-06 03:21:33,M0148,M0182,13609778.0,transfer,success,Pembayaran bahan,REF56622297
T044448,2025-07-27 15:39:37,C01534,M0357,29311.0,transfer,success,,REF35413488
T030414,2025-07-26 17:19:58,C01192,M0180,18448.0,EDC,failed,,REF82598816
T037303,2025-08-22 09:58:03,C01994,M0214,18992.0,transfer,success,,REF06888925
T001076,2025-12-02 04:05:51,M0353,M0383,3738865.0,transfer,success,DP pembelian,REF56275592
T035685,2025-08-03 21:38:44,C01328,M0194,13443.0,QRIS,success,,REF66295871
T037905,2026-06-11 06:03:40,C00244,M0399,121979.0,QRIS,success,,REF91777523
T029917,2025-08-04 12:35:25,C00995,M0225,21126.0,transfer,success,,REF33155686
T037890,2026-04-18 02:20:29,C01187,M0271,13503.0,QRIS,success,,REF28713274
T007946,2026-01-17 15:46:53,M0393,M0360,8369988.0,EDC,success,,REF66700742
T008595,2025-07-17 19:54:54,M0117,M0035,10838533.0,QRIS,success,Payment invoice,REF82308742
T023870,2026-03-10 20:00:13,M0295,M0178,12445492.0,QRIS,success,Pembelian stok,REF36360332
T022678,2026-04-06 19:06:45,M0163,M0140,12599100.0,QRIS,pending,,REF53724387
T014745,2025-07-11 15:21:05,M0357,M0342,10087371.0,transfer,success,,REF59832631
T015168,2026-06-14 09:58:12,M0274,M0208,18718236.0,QRIS,success,Pembayaran bahan,REF52957826
T018433,2026-03-10 20:14:13,M0288,M0287,4658861.0,EDC,success,Pelunasan,REF05589426
T012935,2025-11-25 12:40:02,M0239,M0227,689058.0,EDC,success,,REF14335296
T025415,2026-06-18 23:13:00,M0218,M0202,6478535.0,EDC,success,Bayar tagihan,REF02240768
T022808,2025-08-17 02:21:53,M0200,M0158,2904969.0,transfer,success,,REF32188224
T032185,2025-12-26 19:03:20,C00819,M0041,420994.0,QRIS,success,,REF56281528
T009688,2025-10-13 06:38:26,M0366,M0400,,EDC,pending,,REF93654532
T037843,2026-06-02 13:39:32,C00309,M0122,100713.0,EDC,success,,REF01527975
T035093,2026-04-21 11:27:43,C00001,M0333,598148.0,QRIS,success,,REF23808210
T034364,2026-06-28 10:05:09,C01510,M0350,468416.0,QRIS,success,,REF86140684
T001707,2025-10-03 13:05:10,M0161,M0131,854605.0,QRIS,success,,REF02981880
T022101,2025-12-31 20:12:56,M0041,M0035,551380.0,transfer,success,Bayar tagihan,REF82588502
T013249,2026-06-07 11:23:55,M0247,M0206,1832129.0,transfer,success,,REF60111990
T008628,2026-02-22 06:51:03,M0108,M0002,3897185.0,transfer,success,Pelunasan,REF10843649
T002579,2026-02-13 22:28:42,M0156,M0135,16856567.0,transfer,success,,REF66724354
T023676,2026-05-05 11:22:34,M0004,M0101,766925.0,transfer,success,Bayar supplier,REF18828691
T019745,2026-02-14 03:27:56,M0154,M0182,20977048.0,transfer,success,Bayar supplier,REF38418465
T007583,2025-08-03 06:02:37,M0016,M0096,485457.0,transfer,success,DP pembelian,REF45802722
T028213,2026-01-26 20:26:00,C01309,M0283,88507.0,EDC,success,,REF93413419
T002267,2025-08-27 05:51:17,M0310,M0313,3017405.0,transfer,success,Pembayaran bulanan,REF95858793
T042380,2025-08-21 02:02:38,C01933,M0038,177488.0,QRIS,success,,REF62746698
T010719,2026-06-11 02:55:38,M0121,M0131,8322595.0,EDC,success,Bayar supplier,REF42704809
T021015,2025-08-29 00:42:48,M0312,M0287,10563630.0,transfer,success,Payment invoice,REF26491851
T022452,2025-10-06 23:36:12,M0008,M0114,4616786.0,transfer,success,,REF52182999
T030282,2025-11-19 14:54:30,C00394,M0385,19175.0,QRIS,success,,REF51744353
T010365,2025-11-24 03:13:43,M0167,M0132,2889589.0,QRIS,success,Pembayaran bahan,REF86156410
T006141,2026-03-26 10:11:58,M0133,M0127,4087576.0,transfer,success,Pembayaran bulanan,REF25968609
T012896,2025-08-27 04:57:21,M0355,M0387,1429759.0,transfer,success,Pelunasan,REF01195133
T032570,2026-06-24 20:41:31,C00710,M0119,186515.0,QRIS,success,,REF24038677
T043657,2025-07-08 00:38:41,C00786,M0335,552513.0,EDC,success,,REF64679902
T002562,2025-08-27 16:19:22,M0123,M0140,5592852.0,EDC,success,,REF07483168
T033987,2026-06-07 11:01:32,C01339,M0333,89089.0,EDC,success,,REF81114998
T016809,2026-04-03 22:07:50,M0352,M0387,1367991.0,EDC,success,Pembelian stok,REF34138766
T029280,2025-08-22 13:50:47,C01162,M0374,93109.0,QRIS,success,,REF19204098
T014902,2026-04-30 15:20:31,M0367,M0365,5111582.0,transfer,success,Payment invoice,REF61201158
T010491,2026-05-24 19:02:16,M0277,M0278,618746.0,transfer,success,DP pembelian,REF02451192
T017653,2026-05-06 16:10:39,M0393,M0360,14480701.0,QRIS,success,,REF99535478
T043355,2025-10-03 08:38:23,C01821,M0378,22289.0,EDC,success,,REF80332942
T020007,2026-03-01 09:56:19,M0080,M0114,9870739.0,transfer,pending,,REF26811852
T007107,2026-06-28 05:31:35,M0098,M0002,2689618.0,EDC,success,Pembelian stok,REF90254713
T000554,2025-12-04 11:39:05,M0143,M0164,14782210.0,transfer,success,,REF26313116
T021847,2025-11-22 20:33:29,M0154,M0164,16940300.0,transfer,success,DP pembelian,REF32886016
T031940,2026-06-03 07:03:16,C00603,M0331,306149.0,QRIS,success,,REF18281335
T010446,2025-07-24 12:37:02,M0116,M0101,397468.0,QRIS,success,,REF39889347
T035083,2025-07-08 08:28:48,C00149,M0388,84532.0,QRIS,success,,REF01012992
T045662,2025-10-17 11:53:02,M0173,M0140,7213904.0,transfer,success,Pelunasan,REF35996779
T007073,2025-12-29 20:37:17,M0337,M0174,13064883.0,QRIS,success,Pembayaran bahan,REF74024899
T000799,2025-09-02 19:49:12,M0320,M0045,416096.0,QRIS,success,,REF06416904
T034874,2026-04-17 13:44:10,C01617,M0228,592381.0,transfer,success,,REF35907152
T041638,2026-03-15 20:41:49,C00777,M0367,126392.0,,success,,REF49212459
T044656,2025-09-06 11:52:07,C01549,M0296,649625.0,EDC,success,,REF28421966
T022975,2025-08-30 21:02:26,M0317,M0287,6424558.0,transfer,success,Pembelian stok,REF68267040
T044107,2025-09-13 22:21:31,C01129,M0055,23523.0,QRIS,success,,REF13104315
T030716,2025-08-31 02:09:23,C00733,M0125,19351.0,transfer,success,,REF98469433
T041138,2026-04-29 12:00:02,C01829,M0218,176572.0,QRIS,success,,REF76532921
T040110,2025-12-30 02:37:55,C01022,M0375,28281.0,transfer,success,,REF06411709
T033114,2026-06-11 17:11:45,C01203,M0272,235247.0,EDC,success,,REF98082390
T037847,2025-08-04 19:21:38,C01989,M0382,326412.0,EDC,success,,REF75712399
T035323,2026-02-07 21:46:28,C00875,M0044,16178.0,QRIS,success,,REF68561139
T008436,2025-07-05 19:56:47,M0005,M0002,9499906.0,transfer,success,Bayar supplier,REF98292001
T020474,2026-06-25 16:39:36,M0143,M0160,526830.0,transfer,success,,REF63724201
T038079,2026-04-24 07:58:04,C00775,M0251,359754.0,EDC,success,,REF45680145
T005769,2026-02-22 09:40:25,M0404,M0160,1228179.0,EDC,success,Bayar supplier,REF76200376
T025049,2026-04-19 03:28:44,M0001,M0306,7176276.0,transfer,success,Pembelian stok,REF12438846
T011255,2025-10-25 07:36:29,M0148,M0182,2882025.0,transfer,success,,REF84741155
T027522,2026-01-20 02:46:08,C01873,M0241,20424.0,EDC,success,,REF48083119
T006755,2026-03-02 12:57:40,M0089,M0034,1118633.0,QRIS,success,,REF78612864
T015364,2026-06-18 03:52:50,M0154,M0137,,QRIS,failed,Pembayaran bahan,REF34929052
T013530,2026-01-22 10:20:20,M0389,M0358,434113.0,transfer,success,Payment invoice,REF78709432
T041195,2026-06-04 01:15:10,C00845,M0265,12414.0,QRIS,success,,REF30509107
T029026,2025-09-13 03:19:24,C00750,M0097,88253.0,EDC,success,,REF15138615
T041371,2025-07-21 18:13:03,C01203,M0142,534311.0,QRIS,success,,REF92176646
T015830,2026-04-20 18:27:56,M0226,M0257,11227629.0,transfer,success,Pembelian stok,REF20806711
T030235,2026-05-23 17:31:45,C00589,M0317,80297.0,EDC,success,,REF70162093
T018537,2026-03-31 23:11:56,M0198,M0132,360360.0,transfer,success,Pembayaran bahan,REF27590539
T027092,2026-05-25 02:14:05,C01591,M0055,58719.0,EDC,success,,REF84847919
T021753,2025-10-25 10:26:57,M0317,M0287,10779428.0,QRIS,success,DP pembelian,REF32173547
T026542,2025-10-04 04:37:52,M0111,M0035,10761620.0,transfer,success,,REF23726092
T001825,2025-08-10 00:15:50,M0175,M0138,7026462.0,transfer,success,,REF26387974
T027580,2025-12-21 14:06:54,C01663,M0248,86749.0,transfer,success,,REF76955263
T009041,2026-05-30 19:27:26,M0053,M0096,567870.0,transfer,success,Pembayaran bulanan,REF84618437
T026031,2026-05-14 18:46:01,M0122,M0140,2130744.0,transfer,success,DP pembelian,REF37422780
T033552,2026-05-31 18:44:04,C01753,M0211,6316800.0,QRIS,success,,REF53034143
T004900,2025-12-15 00:41:45,M0183,M0140,3603584.0,transfer,success,Transfer pembayaran,REF82761940
T036873,2026-03-26 08:40:43,C01830,M0333,,QRIS,failed,,REF97549403
T003681,2025-09-21 04:38:31,M0324,M0308,3042982.0,transfer,success,Pembelian stok,REF32277820
T036097,2025-10-02 19:46:24,C01419,M0064,18909.0,QRIS,success,,REF04527868
T019605,2025-10-26 20:57:29,M0172,M0169,12241964.0,QRIS,success,Transfer pembayaran,REF22900088
T018167,2026-01-03 06:45:47,M0346,M0381,1617298.0,transfer,success,Pelunasan,REF55377294
T010834,2026-05-23 15:01:12,M0055,M0101,11654244.0,transfer,success,Bayar tagihan,REF28395080
T014802,2026-05-09 02:33:26,M0113,M0096,9111796.0,EDC,success,,REF36785910
T001409,2025-10-03 08:45:08,M0266,M0244,773676.0,EDC,success,Transfer pembayaran,REF57241132
T031225,2025-10-10 01:42:12,C01122,M0289,33744.0,EDC,success,,REF31474761
T044675,2025-08-13 04:03:38,C00584,M0082,,EDC,failed,,REF61528854
T017620,2026-03-10 02:15:36,M0336,M0287,10352929.0,transfer,success,,REF43463597
T011950,2025-12-04 02:39:41,M0372,M0376,,transfer,failed,Pelunasan,REF33845367
T033187,2026-03-13 19:45:33,C01768,M0024,133885.0,EDC,success,,REF31806457
T031495,2026-03-08 11:21:49,C01154,M0187,319389.0,transfer,success,,REF49460165
T044459,2026-05-31 04:51:53,C01296,M0028,221317.0,QRIS,success,,REF11990491
T004694,2025-11-25 12:53:03,M0150,M0191,6859502.0,QRIS,success,,REF83802687
T022884,2025-08-13 13:18:44,M0124,M0144,2494460.0,transfer,success,DP pembelian,REF62055214
T015961,2025-11-25 05:33:44,M0220,M0262,4093103.0,EDC,success,Pelunasan,REF43148889
T018161,2026-05-06 23:12:50,M0098,M0088,4003589.0,transfer,success,Pembelian stok,REF99887636
T024096,2025-10-15 19:06:20,M0037,M0076,36242700.0,,success,Bayar tagihan,REF77123997
T027512,2026-01-31 07:38:15,C01467,M0403,29511.0,QRIS,success,,REF09912204
T020649,2026-01-19 06:49:30,M0055,M0101,580031.0,transfer,success,,REF29184254
T019555,2026-04-20 21:41:14,M0084,M0101,11670579.0,transfer,success,Pelunasan,REF27639916
T034184,2026-06-29 14:28:03,C01658,M0272,23216.0,EDC,success,,REF01030226
T001969,2026-01-25 18:30:35,M0099,M0062,11175624.0,QRIS,success,,REF57073623
T036541,2026-03-31 10:48:01,C00591,M0340,37641.0,EDC,success,,REF12008143
T038986,2025-10-05 07:03:56,C00918,M0045,259495.0,transfer,success,,REF45942410
T040577,2025-08-15 08:54:13,C01097,M0017,88372.0,QRIS,success,,REF11167575
T027238,2026-04-15 04:01:21,C01589,M0247,144100.0,QRIS,success,,REF03525774
T009631,2025-07-27 09:53:58,M0217,M0257,742731.0,EDC,success,,REF84887012
T040534,2026-03-11 20:41:52,C01800,M0318,47071.0,transfer,success,,REF72045264
T001682,2025-10-09 11:07:58,M0203,M0207,1359877.0,QRIS,success,Pembayaran bahan,REF28768761
T021024,2025-09-29 00:30:48,M0083,M0378,983140.0,transfer,success,Transfer pembayaran,REF03466568
T031212,2025-12-12 14:55:05,C01641,M0038,181374.0,QRIS,success,,REF57929172
T023246,2026-01-24 17:33:11,M0126,M0367,5368693.0,transfer,success,,REF89778073
T019880,2026-05-09 12:04:30,M0329,M0339,12833660.0,EDC,success,Pelunasan,REF76680725
T007241,2025-08-26 18:23:48,M0282,M0286,,transfer,pending,Pembayaran bahan,REF68132600
T018211,2026-05-07 03:45:05,M0372,M0364,18937285.0,transfer,success,Pembayaran bulanan,REF77910599
T043600,2025-08-22 20:53:00,C01523,M0198,51639.0,QRIS,success,,REF08359583
T020888,2026-03-28 02:33:13,M0001,M0101,725354.0,EDC,success,Pembelian stok,REF88585615
T008431,2025-08-30 07:20:36,M0269,M0245,7135278.0,QRIS,success,,REF70971211
T011362,2026-05-25 03:47:20,M0154,M0140,4404494.0,transfer,success,,REF17676258
T045777,2026-05-08 09:22:57,C01282,M0028,186177.0,transfer,success,,REF14947705
T009850,2025-11-08 17:41:01,M0011,M0035,984213.0,transfer,success,Pelunasan,REF62745168
T000663,2025-07-18 23:26:00,M0298,M0308,2023795.0,transfer,success,Pembayaran bahan,REF80710015
T042231,2025-07-12 02:12:15,C00705,M0109,125339.0,EDC,success,,REF76096872
T013368,2026-03-14 18:45:07,M0325,M0287,10797884.0,transfer,success,,REF32383167
T019988,2026-05-08 17:52:20,M0402,M0131,2481706.0,QRIS,success,Pembayaran bulanan,REF31782980
T025076,2025-08-09 03:41:05,M0048,M0101,10976654.0,transfer,success,Payment invoice,REF95791384
T022542,2025-07-24 20:52:39,M0402,M0063,3656026.0,transfer,success,Pembayaran bahan,REF74403406
T039826,2025-08-22 06:51:06,C01705,M0355,24331.0,QRIS,success,,REF14949452
T002527,2025-11-07 06:44:26,M0259,M0205,693822.0,transfer,success,DP pembelian,REF23507239
T039419,2025-09-18 07:28:43,C01347,M0112,594349.0,EDC,pending,,REF74154305
T041781,2025-10-15 11:48:57,C00290,M0300,37389.0,EDC,success,,REF03466927
T019017,2026-03-06 17:41:39,M0017,M0002,1217503.0,transfer,success,Bayar supplier,REF85802491
T012211,2025-10-04 15:00:01,M0171,M0147,550169.0,transfer,success,Transfer pembayaran,REF31845105
T028900,2025-08-18 23:22:28,C00869,M0249,176065.0,QRIS,pending,,REF70583949
T034633,2026-06-27 20:22:33,C00568,M0074,88741.0,QRIS,success,,REF13018057
T025140,2026-04-17 07:29:47,M0080,M0114,953265.0,transfer,success,,REF56967485
T006655,2026-01-05 01:18:26,M0021,M0085,2386337.0,EDC,success,,REF97187169
T023932,2026-03-07 04:54:07,M0095,M0072,10070112.0,transfer,success,Pembayaran bulanan,REF80993118
T005025,2025-11-09 06:13:25,M0013,M0035,2726468.0,transfer,success,Payment invoice,REF75674147
T021127,2026-04-09 07:00:29,M0374,M0369,808358.0,transfer,success,,REF04268606
T016278,2025-12-01 03:14:28,M0349,M0341,8415433.0,transfer,success,Bayar supplier,REF97588587
T026232,2025-10-05 08:46:07,M0105,M0030,642590.0,QRIS,success,Payment invoice,REF20717562
T015893,2025-09-27 22:08:00,M0185,M0160,8655625.0,QRIS,success,Payment invoice,REF56282759
T016131,2025-12-01 23:28:29,M0274,M0202,1280108.0,transfer,success,Pelunasan,REF52942899
T035624,2025-10-13 19:35:47,C00420,M0041,96744.0,EDC,success,,REF27146768
T029704,2026-05-29 14:28:39,C00327,M0350,78780.0,QRIS,success,,REF00113369
T022691,2025-08-27 11:02:13,M0050,M0043,6691725.0,transfer,success,DP pembelian,REF11898306
T042197,2026-04-16 23:41:00,C01304,M0398,213032.0,transfer,success,,REF70499073
T034803,2026-05-08 03:14:58,C01752,M0309,143026.0,QRIS,success,,REF42488391
T041729,2025-12-10 19:53:26,C00079,M0394,101785.0,transfer,success,,REF21037257
T010416,2025-07-17 13:14:59,M0109,M0101,7546126.0,transfer,success,DP pembelian,REF07011749
T003150,2026-05-13 18:10:37,M0259,M0205,4175165.0,transfer,success,Pembelian stok,REF44979792
T021730,2026-01-15 19:18:04,M0375,M0358,1183429.0,QRIS,success,,REF71022740
T023354,2026-03-29 01:53:33,M0123,M0176,4545456.0,transfer,success,,REF31053035
T035514,2025-12-07 01:52:56,C00086,M0125,534670.0,EDC,success,,REF43184787
T027009,2026-03-22 23:07:10,C00003,M0298,156155.0,EDC,pending,,REF99577306
T045434,2025-11-16 17:08:43,M0019,M0088,2876471.0,transfer,success,,REF93998979
T017124,2025-11-24 16:18:10,M0170,M0131,1157143.0,EDC,success,Pembelian stok,REF11621221
T000903,2026-03-31 14:34:05,M0403,M0387,12453989.0,QRIS,success,Pembayaran bahan,REF81249745
T010051,2026-06-22 12:20:07,M0321,M0292,15085378.0,transfer,success,,REF84115191
T030604,2025-12-17 20:22:45,C01879,M0269,28605.0,EDC,success,,REF74478050
T003137,2026-05-05 15:09:19,M0340,M0322,1457187.0,transfer,success,,REF86871910
T010436,2025-09-13 15:45:32,M0175,M0192,3622056.0,transfer,success,,REF05690077
T002411,2025-07-22 20:34:23,M0288,M0313,3744028.0,transfer,success,,REF68607636
T032122,2026-01-30 17:06:09,C01689,M0075,40630.0,transfer,success,,REF63106876
T020595,2026-03-26 02:41:24,M0190,M0140,14797394.0,QRIS,success,Transfer pembayaran,REF52558389
T030861,2025-12-11 21:39:13,C00584,M0232,28085.0,QRIS,success,,REF26289309
T003893,2025-08-22 14:16:29,M0250,M0231,2627668.0,EDC,success,Pembayaran bahan,REF94340667
T002012,2026-01-24 15:50:11,M0338,M0313,2994237.0,transfer,success,,REF42045777
T039706,2026-02-09 02:57:04,C00815,M0348,33828.0,EDC,success,,REF09488922
T007570,2025-12-21 14:44:47,M0356,M0400,7958446.0,QRIS,success,Transfer pembayaran,REF28315728
T009243,2026-01-03 10:48:47,M0266,M0067,1611172.0,QRIS,success,Pelunasan,REF92840983
T027657,2026-03-16 12:56:24,C01286,M0203,124432.0,EDC,success,,REF69597718
T041667,2026-04-18 04:34:09,C01878,M0405,124287.0,EDC,success,,REF43935558
T012275,2026-06-03 06:24:18,M0200,M0127,1438461.0,QRIS,success,Pembayaran bahan,REF47401527
T033901,2026-05-27 04:17:25,C01023,M0345,41689.0,transfer,success,,REF30954036
T008860,2026-05-16 15:46:02,M0279,M0205,723067.0,transfer,success,,REF50546610
T045448,2025-07-31 02:42:02,M0273,M0263,3819773.0,EDC,success,Bayar supplier,REF33239920
T003040,2025-12-22 05:41:37,M0098,M0088,535037.0,EDC,success,Bayar supplier,REF75464210
T043581,2025-07-30 00:07:38,C00944,M0031,15012.0,EDC,success,,REF79348969
T003296,2026-01-01 01:03:33,M0362,M0381,3170293.0,QRIS,success,,REF33435584
T030220,2026-01-02 23:11:11,C01768,M0268,283894.0,EDC,success,,REF91075800
T030053,2025-07-03 07:20:41,C01266,M0345,24525.0,QRIS,success,,REF84198438
T038594,2025-07-31 02:03:56,C01269,M0046,95183.0,QRIS,success,,REF35069376
T002517,2026-03-05 19:29:52,M0249,M0223,7407177.0,transfer,success,Bayar tagihan,REF43185926
T035106,2026-03-13 21:10:00,C00575,M0157,53368.0,EDC,success,,REF36261754
T003336,2025-09-23 14:54:05,M0073,M0101,1551949.0,QRIS,success,,REF12391621
T040709,2026-05-15 03:37:50,C00928,M0404,44347.0,QRIS,success,,REF94840679
T036099,2026-06-30 20:48:48,C00813,M0031,298767.0,transfer,success,,REF81234962
T020702,2025-07-21 19:26:46,M0393,M0360,1004528.0,transfer,success,Transfer pembayaran,REF44561276
T003282,2026-05-06 23:09:22,M0194,M0192,8571351.0,transfer,success,Payment invoice,REF63970992
T015968,2025-12-28 08:22:16,M0107,M0101,2162864.0,,success,Transfer pembayaran,REF17112218
T023271,2026-01-28 22:03:21,M0329,M0287,536399.0,EDC,success,Payment invoice,REF52970522
T029922,2026-05-06 02:10:04,C00721,M0193,57174.0,QRIS,success,,REF40342268
T033027,2025-09-22 22:49:28,C00522,M0307,29301.0,EDC,success,,REF61249812
T016293,2026-01-09 18:50:45,M0185,M0162,14928705.0,transfer,success,Payment invoice,REF09290346
T034246,2026-01-27 21:57:13,C01952,M0234,46517.0,QRIS,success,,REF95692853
T006100,2025-10-15 02:33:44,M0408,M0146,1728039.0,QRIS,success,Bayar supplier,REF17081727
T001584,2025-09-10 23:05:18,M0107,M0035,4466992.0,transfer,success,Pembayaran bulanan,REF60210648
T019000,2025-08-08 09:33:48,M0109,M0018,1601672.0,EDC,success,Bayar supplier,REF32196028
T032212,2026-01-10 14:08:09,C01196,M0321,332106.0,QRIS,success,,REF22122817
T016112,2025-12-04 06:29:49,M0352,M0376,21918358.0,EDC,success,Pembayaran bahan,REF70833503
T032836,2025-08-01 01:24:56,C01133,M0112,19435.0,QRIS,success,,REF36240366
T022137,2025-08-27 11:08:13,M0075,M0072,710838.0,transfer,success,,REF34060624
T014940,2025-10-08 01:33:39,M0010,M0015,889752.0,,success,Payment invoice,REF20752604
T010356,2025-07-20 15:57:41,M0293,M0287,1442114.0,transfer,success,Bayar tagihan,REF80158403
T044702,2025-10-18 09:41:04,C01329,M0255,599328.0,QRIS,success,,REF91974437
T014416,2025-11-05 19:03:34,M0408,M0174,873546.0,QRIS,failed,,REF41851842
T000879,2026-06-16 23:00:02,M0320,M0045,367664.0,transfer,success,Transfer pembayaran,REF00039957
T011253,2026-01-20 09:55:48,M0235,M0263,17483850.0,EDC,success,Transfer pembayaran,REF10212878
T041511,2026-04-03 20:35:37,C00074,M0275,30557.0,QRIS,success,,REF83211701
T033761,2025-12-18 17:36:51,C01417,M0291,34375.0,EDC,success,,REF38567005
T042947,2026-01-11 05:56:24,C01956,M0004,72397.0,QRIS,success,,REF69983243
T005291,2025-07-11 16:21:17,M0352,M0369,1054341.0,transfer,success,Payment invoice,REF91781299
T015360,2025-09-17 14:14:39,M0366,M0005,9026871.0,QRIS,success,Payment invoice,REF90379553
T011583,2026-01-28 15:13:15,M0265,M0264,5036427.0,QRIS,success,Payment invoice,REF58366915
T033071,2026-02-13 01:48:50,C01893,M0289,94319.0,QRIS,success,,REF60994456
T021660,2026-02-25 03:26:25,M0279,M0205,11384708.0,transfer,success,Payment invoice,REF68061107
T020592,2025-11-10 23:26:46,M0013,M0043,1630865.0,transfer,success,DP pembelian,REF77114743
T021320,2026-01-28 08:12:19,M0394,M0363,465900.0,transfer,success,,REF66150805
