trx_id,timestamp,source_id,target_id,amount,channel,payment_type,status,description,ref_number,trx_type,timestamp_dt,hour,day_of_week,month
T058675,2026-01-30 20:22:24,C01638,M0644,37043245.36,QRIS,QRIS,success,C2M payment - Automotive,REF48966845,C2M,2026-01-30 20:22:24,20,Friday,2026-01
T058676,2025-11-14 14:17:59,M0605,M0700,38836217.53,transfer,bank_transfer,success,M2M settlement - Automotive,REF38738930,M2M,2025-11-14 14:17:59,14,Friday,2025-11
T058677,2025-10-04 02:01:01,C00531,M0153,19035064.34,QRIS,QRIS,success,C2M payment - F&B,REF19616362,C2M,2025-10-04 02:01:01,2,Saturday,2025-10
T058678,2025-10-13 09:22:33,C01772,M0305,41671831.5,QRIS,QRIS,success,C2M payment - Fashion,REF41136779,C2M,2025-10-13 09:22:33,9,Monday,2025-10
T058679,2026-03-22 16:02:59,C00918,M0451,30000000.0,EDC,debit,success,C2M payment - Grocery,REF43287217,C2M,2026-03-22 16:02:59,16,Sunday,2026-03
T058680,2026-03-01 11:41:45,C01833,M0371,27893744.18,QRIS,QRIS,success,C2M payment - Grocery,REF38513654,C2M,2026-03-01 11:41:45,11,Sunday,2026-03
T058681,2025-10-27 23:17:45,C00535,M0135,8566701.49,QRIS,QRIS,success,C2M payment - F&B,REF87731003,C2M,2025-10-27 23:17:45,23,Monday,2025-10
T058682,2026-06-30 00:20:07,C00896,M0662,18132383.18,EDC,debit,success,C2M payment - Automotive,REF74596349,C2M,2026-06-30 00:20:07,0,Tuesday,2026-06
T058683,2025-09-28 16:35:50,C00949,M0612,3429032.74,EDC,debit,success,C2M payment - Automotive,REF97557928,C2M,2025-09-28 16:35:50,16,Sunday,2025-09
T058684,2025-11-27 12:14:32,C01034,M0151,15437798.25,EDC,debit,success,C2M payment - F&B,REF60825623,C2M,2025-11-27 12:14:32,12,Thursday,2025-11
T058685,2026-03-25 16:59:46,M0577,M0563,7734363.1,transfer,bank_transfer,success,M2M settlement - Electronics,REF59165846,M2M,2026-03-25 16:59:46,16,Wednesday,2026-03
T058686,2026-03-02 20:56:34,C00924,M0684,703344.47,EDC,credit_card,success,C2M payment - Automotive,REF44932894,C2M,2026-03-02 20:56:34,20,Monday,2026-03
T058687,2026-05-19 20:58:44,C00970,M0150,6791764.18,QRIS,QRIS,success,C2M payment - F&B,REF38814356,C2M,2026-05-19 20:58:44,20,Tuesday,2026-05
T058688,2026-01-13 12:04:49,C00033,M0636,151042.18,transfer,bank_transfer,success,C2M payment - Automotive,REF26792399,C2M,2026-01-13 12:04:49,12,Tuesday,2026-01
T058689,2025-12-13 19:32:35,C01396,M0452,32120170.53,QRIS,QRIS,success,C2M payment - Grocery,REF73654308,C2M,2025-12-13 19:32:35,19,Saturday,2025-12
T058690,2026-06-29 02:33:24,C01399,M0356,22781100.86,transfer,bank_transfer,success,C2M payment - Grocery,REF21654308,C2M,2026-06-29 02:33:24,2,Monday,2026-06
T058691,2026-01-24 17:20:42,C00995,M0223,1017645.89,QRIS,QRIS,success,C2M payment - Fashion,REF08266493,C2M,2026-01-24 17:20:42,17,Saturday,2026-01
T058692,2026-05-30 15:16:01,C01425,M0589,17098871.44,QRIS,QRIS,success,C2M payment - Electronics,REF76716595,C2M,2026-05-30 15:16:01,15,Saturday,2026-05
T058693,2026-01-05 23:57:41,M0702,M0261,7064615.65,transfer,bank_transfer,success,M2M settlement - Fashion,REF29388103,M2M,2026-01-05 23:57:41,23,Monday,2026-01
T058694,2025-12-06 13:26:20,C01725,M0659,39071361.46,EDC,debit,success,C2M payment - Automotive,REF12538165,C2M,2025-12-06 13:26:20,13,Saturday,2025-12
T058695,2025-12-04 22:26:50,M0196,M0587,37618557.77,transfer,bank_transfer,success,M2M settlement - Electronics,REF23614302,M2M,2025-12-04 22:26:50,22,Thursday,2025-12
T058696,2025-08-14 17:34:15,C01668,M0565,30000000.0,EDC,credit_card,success,C2M payment - Electronics,REF13119470,C2M,2025-08-14 17:34:15,17,Thursday,2025-08
T058698,2025-12-30 18:40:10,C01281,M0660,9672170.48,EDC,credit_card,success,C2M payment - Automotive,REF34013284,C2M,2025-12-30 18:40:10,18,Tuesday,2025-12
T058699,2026-01-05 10:41:08,M0688,M0659,12311628.15,transfer,bank_transfer,success,M2M settlement - Automotive,REF84527781,M2M,2026-01-05 10:41:08,10,Monday,2026-01
T058700,2025-07-30 08:21:55,M0320,M0402,8256846.38,transfer,bank_transfer,success,M2M settlement - Grocery,REF50229640,M2M,2025-07-30 08:21:55,8,Wednesday,2025-07
T058701,2026-01-05 09:55:46,C01007,M0435,16808399.37,EDC,debit,success,C2M payment - Grocery,REF01991441,C2M,2026-01-05 09:55:46,9,Monday,2026-01
T058703,2026-04-03 08:20:59,C00238,M0406,20583769.99,EDC,credit_card,success,C2M payment - Grocery,REF55399659,C2M,2026-04-03 08:20:59,8,Friday,2026-04
T058704,2025-11-23 10:29:52,C00800,M0545,6782112.78,EDC,debit,success,C2M payment - Electronics,REF94539432,C2M,2025-11-23 10:29:52,10,Sunday,2025-11
T058705,2025-11-11 00:40:43,C00015,M0035,1503129.03,EDC,debit,success,C2M payment - F&B,REF20436506,C2M,2025-11-11 00:40:43,0,Tuesday,2025-11
T058707,2026-05-17 04:51:57,M0683,M0695,18545171.8,transfer,bank_transfer,success,M2M settlement - Automotive,REF11136728,M2M,2026-05-17 04:51:57,4,Sunday,2026-05
T058708,2025-12-16 02:23:58,C00167,M0446,395211.36,QRIS,QRIS,success,C2M payment - Grocery,REF95619859,C2M,2025-12-16 02:23:58,2,Tuesday,2025-12
T058710,2026-02-11 01:34:57,M0127,M0333,8019850.49,EDC,credit_card,success,M2M settlement - Fashion,REF41194479,M2M,2026-02-11 01:34:57,1,Wednesday,2026-02
T058711,2026-03-30 13:46:09,C01865,M0111,517354.17,QRIS,QRIS,success,C2M payment - F&B,REF80282441,C2M,2026-03-30 13:46:09,13,Monday,2026-03
T058712,2026-04-17 05:05:36,M0675,M0623,75000000.0,transfer,bank_transfer,success,M2M settlement - Automotive,REF96283906,M2M,2026-04-17 05:05:36,5,Friday,2026-04
T058714,2026-01-09 04:11:15,C01320,M0034,36045639.23,EDC,debit,success,C2M payment - F&B,REF07454156,C2M,2026-01-09 04:11:15,4,Friday,2026-01
T058715,2026-04-09 14:10:10,C01270,M0203,9628822.84,EDC,credit_card,success,C2M payment - F&B,REF83889301,C2M,2026-04-09 14:10:10,14,Thursday,2026-04
T058716,2025-12-07 01:20:46,C01431,M0600,38014713.28,EDC,debit,success,C2M payment - Automotive,REF97284269,C2M,2025-12-07 01:20:46,1,Sunday,2025-12
T058717,2025-10-01 12:10:11,M0223,M0183,1305151.18,transfer,bank_transfer,success,M2M settlement - F&B,REF44098927,M2M,2025-10-01 12:10:11,12,Wednesday,2025-10
T058718,2025-12-08 20:39:34,C01101,M0650,32604954.31,EDC,credit_card,success,C2M payment - Automotive,REF47875930,C2M,2025-12-08 20:39:34,20,Monday,2025-12
T058719,2025-10-11 01:09:49,C00630,M0526,8462454.6,EDC,debit,success,C2M payment - Electronics,REF16988334,C2M,2025-10-11 01:09:49,1,Saturday,2025-10
T058720,2026-02-18 01:17:16,M0396,M0176,12417257.52,transfer,bank_transfer,success,M2M settlement - F&B,REF92685599,M2M,2026-02-18 01:17:16,1,Wednesday,2026-02
T058721,2026-01-29 13:42:01,C01982,M0476,48655237.22,transfer,bank_transfer,success,C2M payment - Grocery,REF82591217,C2M,2026-01-29 13:42:01,13,Thursday,2026-01
T058722,2025-07-29 23:50:09,C00804,M0584,19882355.46,QRIS,QRIS,success,C2M payment - Electronics,REF36590843,C2M,2025-07-29 23:50:09,23,Tuesday,2025-07
T058724,2026-02-26 20:45:01,M0676,M0468,19581820.22,EDC,debit,success,M2M settlement - Grocery,REF10823791,M2M,2026-02-26 20:45:01,20,Thursday,2026-02
T058725,2026-06-03 11:16:56,M0156,M0087,1340050.84,transfer,bank_transfer,success,M2M settlement - F&B,REF83567192,M2M,2026-06-03 11:16:56,11,Wednesday,2026-06
T058726,2026-02-24 21:30:01,C01420,M0349,4651405.06,QRIS,QRIS,success,C2M payment - Fashion,REF71423326,C2M,2026-02-24 21:30:01,21,Tuesday,2026-02
T058728,2025-11-10 19:07:48,M0178,M0322,43697359.59,transfer,bank_transfer,success,M2M settlement - Fashion,REF98885233,M2M,2025-11-10 19:07:48,19,Monday,2025-11
T058729,2025-08-14 21:45:19,M0425,M0355,1885784.95,QRIS,QRIS,success,M2M settlement - Grocery,REF74719334,M2M,2025-08-14 21:45:19,21,Thursday,2025-08
T058730,2025-08-16 23:37:46,C00399,M0272,14710549.17,EDC,debit,success,C2M payment - Fashion,REF94053052,C2M,2025-08-16 23:37:46,23,Saturday,2025-08
T058731,2025-11-21 22:31:02,C00594,M0150,12452458.04,EDC,debit,success,C2M payment - F&B,REF67361395,C2M,2025-11-21 22:31:02,22,Friday,2025-11
T058732,2026-06-22 11:46:18,C01945,M0060,8878245.34,QRIS,QRIS,success,C2M payment - F&B,REF13163026,C2M,2026-06-22 11:46:18,11,Monday,2026-06
T058733,2025-12-23 20:33:43,C00845,M0685,13687274.74,EDC,debit,success,C2M payment - Automotive,REF88958070,C2M,2025-12-23 20:33:43,20,Tuesday,2025-12
T058735,2025-10-16 08:45:10,M0469,M0484,61064652.08,transfer,bank_transfer,success,M2M settlement - Grocery,REF53062476,M2M,2025-10-16 08:45:10,8,Thursday,2025-10
T058736,2026-02-10 00:43:27,C00619,M0539,8411515.52,EDC,credit_card,success,C2M payment - Electronics,REF92403374,C2M,2026-02-10 00:43:27,0,Tuesday,2026-02
T058737,2026-01-23 04:31:30,C00654,M0481,2695843.91,QRIS,QRIS,success,C2M payment - Grocery,REF99020258,C2M,2026-01-23 04:31:30,4,Friday,2026-01
T058738,2025-11-23 12:27:42,C00651,M0402,2309318.11,QRIS,QRIS,success,C2M payment - Grocery,REF70212156,C2M,2025-11-23 12:27:42,12,Sunday,2025-11
T058740,2025-08-07 15:33:17,C01404,M0613,1591254.83,QRIS,QRIS,success,C2M payment - Automotive,REF17677878,C2M,2025-08-07 15:33:17,15,Thursday,2025-08
T058741,2026-02-06 08:10:10,C01066,M0080,482729.63,QRIS,QRIS,success,C2M payment - F&B,REF68776380,C2M,2026-02-06 08:10:10,8,Friday,2026-02
T058742,2026-01-10 14:10:50,C01434,M0616,12278578.81,QRIS,QRIS,success,C2M payment - Automotive,REF28781126,C2M,2026-01-10 14:10:50,14,Saturday,2026-01
T058743,2026-06-24 14:01:22,C00020,M0481,11475144.9,transfer,bank_transfer,success,C2M payment - Grocery,REF27040343,C2M,2026-06-24 14:01:22,14,Wednesday,2026-06
T058744,2026-03-12 21:45:43,C01089,M0274,21163495.74,QRIS,QRIS,success,C2M payment - Fashion,REF17008503,C2M,2026-03-12 21:45:43,21,Thursday,2026-03
T058745,2025-10-26 05:41:52,C00598,M0337,9873482.66,EDC,debit,success,C2M payment - Fashion,REF95791613,C2M,2025-10-26 05:41:52,5,Sunday,2025-10
T058746,2026-05-23 17:17:06,C00242,M0510,11497812.42,QRIS,QRIS,success,C2M payment - Electronics,REF95699852,C2M,2026-05-23 17:17:06,17,Saturday,2026-05
T058747,2025-08-20 23:43:14,M0642,M0691,3085120.78,transfer,bank_transfer,success,M2M settlement - Automotive,REF19604119,M2M,2025-08-20 23:43:14,23,Wednesday,2025-08
T058748,2026-03-22 11:49:35,M0591,M0515,47161447.72,transfer,bank_transfer,success,M2M settlement - Electronics,REF16241554,M2M,2026-03-22 11:49:35,11,Sunday,2026-03
T058749,2026-01-25 22:09:03,C01506,M0480,3223373.12,EDC,debit,success,C2M payment - Grocery,REF12024681,C2M,2026-01-25 22:09:03,22,Sunday,2026-01
T058750,2025-07-29 07:30:28,C01341,M0376,2996523.3,EDC,credit_card,success,C2M payment - Grocery,REF27548464,C2M,2025-07-29 07:30:28,7,Tuesday,2025-07
T058751,2026-03-30 11:20:44,C00942,M0300,7040899.8,QRIS,QRIS,success,C2M payment - Fashion,REF38025596,C2M,2026-03-30 11:20:44,11,Monday,2026-03
T058752,2025-07-20 17:49:51,M0593,M0345,3299332.97,unknown,unknown,success,M2M settlement - Fashion,REF62528009,M2M,2025-07-20 17:49:51,17,Sunday,2025-07
T058753,2026-03-28 11:42:17,C01399,M0380,11534859.0,QRIS,QRIS,success,C2M payment - Grocery,REF92947543,C2M,2026-03-28 11:42:17,11,Saturday,2026-03
T058754,2025-12-17 20:30:08,C00241,M0670,17131647.19,QRIS,QRIS,success,C2M payment - Automotive,REF28451249,C2M,2025-12-17 20:30:08,20,Wednesday,2025-12
T058755,2025-11-10 08:07:22,M0284,M0695,25078692.03,EDC,debit,success,M2M settlement - Automotive,REF83287592,M2M,2025-11-10 08:07:22,8,Monday,2025-11
T058756,2026-03-10 23:39:53,C01324,M0279,245143.43,QRIS,QRIS,success,C2M payment - Fashion,REF12996014,C2M,2026-03-10 23:39:53,23,Tuesday,2026-03
T058757,2026-06-23 23:52:53,C01768,M0680,11790663.17,QRIS,QRIS,success,C2M payment - Automotive,REF54188407,C2M,2026-06-23 23:52:53,23,Tuesday,2026-06
T058759,2026-04-17 08:21:35,M0637,M0618,33719370.88,transfer,bank_transfer,success,M2M settlement - Automotive,REF95818478,M2M,2026-04-17 08:21:35,8,Friday,2026-04
T058760,2025-07-27 06:56:47,C01828,M0574,15264946.97,transfer,bank_transfer,success,C2M payment - Electronics,REF93771778,C2M,2025-07-27 06:56:47,6,Sunday,2025-07
T058761,2026-05-23 23:52:42,M0607,M0252,75000000.0,transfer,bank_transfer,success,M2M settlement - Fashion,REF48307967,M2M,2026-05-23 23:52:42,23,Saturday,2026-05
T058762,2025-10-16 23:35:32,C00993,M0290,745630.18,transfer,bank_transfer,success,C2M payment - Fashion,REF95896460,C2M,2025-10-16 23:35:32,23,Thursday,2025-10
T058763,2025-08-29 19:05:02,C00662,M0188,5918369.16,EDC,credit_card,success,C2M payment - F&B,REF26221732,C2M,2025-08-29 19:05:02,19,Friday,2025-08
T058764,2026-03-27 09:50:51,C00649,M0059,2829383.97,QRIS,QRIS,success,C2M payment - F&B,REF43340118,C2M,2026-03-27 09:50:51,9,Friday,2026-03
T058765,2026-05-14 20:46:47,C00034,M0256,187614.91,QRIS,QRIS,success,C2M payment - Fashion,REF74334221,C2M,2026-05-14 20:46:47,20,Thursday,2026-05
T058766,2026-06-08 21:21:55,C00560,M0270,17521790.36,QRIS,QRIS,success,C2M payment - Fashion,REF40355830,C2M,2026-06-08 21:21:55,21,Monday,2026-06
T058768,2025-07-30 13:36:43,C01065,M0350,15966424.16,QRIS,QRIS,success,C2M payment - Fashion,REF46826074,C2M,2025-07-30 13:36:43,13,Wednesday,2025-07
T058769,2026-05-09 17:07:36,C00199,M0509,4536477.25,QRIS,QRIS,success,C2M payment - Electronics,REF41727136,C2M,2026-05-09 17:07:36,17,Saturday,2026-05
T058770,2025-09-28 20:25:49,C00161,M0687,9044634.97,EDC,debit,success,C2M payment - Automotive,REF43794013,C2M,2025-09-28 20:25:49,20,Sunday,2025-09
T058771,2026-02-13 11:23:35,C00202,M0319,34723932.83,EDC,credit_card,success,C2M payment - Fashion,REF10135090,C2M,2026-02-13 11:23:35,11,Friday,2026-02
T058772,2026-03-28 08:39:18,C01958,M0013,7274255.57,EDC,debit,success,C2M payment - F&B,REF84066931,C2M,2026-03-28 08:39:18,8,Saturday,2026-03
T058773,2025-12-02 10:03:01,C01584,M0692,8260118.51,EDC,debit,success,C2M payment - Automotive,REF13753572,C2M,2025-12-02 10:03:01,10,Tuesday,2025-12
T058774,2026-05-13 13:29:08,C00135,M0551,3268442.18,EDC,debit,success,C2M payment - Electronics,REF52824334,C2M,2026-05-13 13:29:08,13,Wednesday,2026-05
T058775,2026-03-19 18:43:17,C01022,M0052,525433.84,QRIS,QRIS,success,C2M payment - F&B,REF13051459,C2M,2026-03-19 18:43:17,18,Thursday,2026-03
T058776,2025-10-23 08:53:38,C00437,M0412,15370185.66,transfer,bank_transfer,success,C2M payment - Grocery,REF52748216,C2M,2025-10-23 08:53:38,8,Thursday,2025-10
T058777,2025-11-26 12:12:18,M0620,M0693,65947710.18,transfer,bank_transfer,success,M2M settlement - Automotive,REF64248891,M2M,2025-11-26 12:12:18,12,Wednesday,2025-11
T058778,2025-08-30 21:20:59,M0623,M0582,74911216.13,transfer,bank_transfer,success,M2M settlement - Electronics,REF12793238,M2M,2025-08-30 21:20:59,21,Saturday,2025-08
T058779,2025-11-16 03:14:18,C00574,M0519,5905659.1,EDC,debit,success,C2M payment - Electronics,REF33306182,C2M,2025-11-16 03:14:18,3,Sunday,2025-11
T058780,2026-05-10 00:43:35,M0308,M0326,41455648.63,transfer,bank_transfer,success,M2M settlement - Fashion,REF65688422,M2M,2026-05-10 00:43:35,0,Sunday,2026-05
T058781,2026-02-20 01:24:32,C00848,M0317,104408149.52,EDC,debit,success,C2M payment - Fashion,REF29464770,C2M,2026-02-20 01:24:32,1,Friday,2026-02
T058782,2025-08-18 17:14:09,C00654,M0481,4647741.86,QRIS,QRIS,success,C2M payment - Grocery,REF80818336,C2M,2025-08-18 17:14:09,17,Monday,2025-08
T058783,2026-06-13 08:10:21,C01189,M0359,11412678.52,transfer,bank_transfer,success,C2M payment - Grocery,REF37845266,C2M,2026-06-13 08:10:21,8,Saturday,2026-06
T058784,2026-03-07 16:48:08,M0003,M0379,4043011.54,transfer,bank_transfer,success,M2M settlement - Grocery,REF81847487,M2M,2026-03-07 16:48:08,16,Saturday,2026-03
T058785,2026-01-31 11:14:00,M0549,M0525,14238078.42,transfer,bank_transfer,success,M2M settlement - Electronics,REF37440770,M2M,2026-01-31 11:14:00,11,Saturday,2026-01
T058786,2025-09-07 19:33:31,C01378,M0514,4083247.44,QRIS,QRIS,success,C2M payment - Electronics,REF05478192,C2M,2025-09-07 19:33:31,19,Sunday,2025-09
T058787,2025-11-04 18:36:04,M0644,M0194,48797357.75,EDC,credit_card,success,M2M settlement - F&B,REF86821455,M2M,2025-11-04 18:36:04,18,Tuesday,2025-11
T058788,2026-02-28 20:55:35,C00998,M0582,19222083.07,QRIS,QRIS,success,C2M payment - Electronics,REF21063604,C2M,2026-02-28 20:55:35,20,Saturday,2026-02
T058789,2026-02-11 10:16:28,C01064,M0503,41033977.46,EDC,debit,success,C2M payment - Electronics,REF65204718,C2M,2026-02-11 10:16:28,10,Wednesday,2026-02
T058790,2025-08-07 01:06:03,M0566,M0386,1637437.71,transfer,bank_transfer,success,M2M settlement - Grocery,REF85004982,M2M,2025-08-07 01:06:03,1,Thursday,2025-08
T058791,2025-07-18 16:07:48,C01124,M0297,22843158.42,QRIS,QRIS,success,C2M payment - Fashion,REF64410843,C2M,2025-07-18 16:07:48,16,Friday,2025-07
T058792,2026-03-01 09:47:24,M0346,M0283,13654648.9,transfer,bank_transfer,success,M2M settlement - Fashion,REF33244777,M2M,2026-03-01 09:47:24,9,Sunday,2026-03
T058793,2026-05-05 21:52:01,M0451,M0171,2888884.33,EDC,credit_card,success,M2M settlement - F&B,REF90330612,M2M,2026-05-05 21:52:01,21,Tuesday,2026-05
T058794,2025-07-27 08:32:24,C01734,M0040,30000000.0,EDC,debit,success,C2M payment - F&B,REF77232946,C2M,2025-07-27 08:32:24,8,Sunday,2025-07
T058795,2026-05-28 16:20:12,M0162,M0348,58889389.63,transfer,bank_transfer,success,M2M settlement - Fashion,REF32245766,M2M,2026-05-28 16:20:12,16,Thursday,2026-05
T058797,2026-06-09 17:39:00,C01571,M0293,178896.43,QRIS,QRIS,success,C2M payment - Fashion,REF00302820,C2M,2026-06-09 17:39:00,17,Tuesday,2026-06
T058798,2026-03-31 21:46:29,C00677,M0170,92145626.2,EDC,debit,success,C2M payment - F&B,REF49000100,C2M,2026-03-31 21:46:29,21,Tuesday,2026-03
T058799,2025-09-09 06:30:56,C00456,M0226,241793.92,QRIS,QRIS,success,C2M payment - Fashion,REF85252528,C2M,2025-09-09 06:30:56,6,Tuesday,2025-09
T058800,2025-10-07 16:22:55,C00493,M0576,5062403.81,EDC,credit_card,success,C2M payment - Electronics,REF24934762,C2M,2025-10-07 16:22:55,16,Tuesday,2025-10
T058801,2025-08-05 19:36:49,C02000,M0005,348599.4,transfer,bank_transfer,success,C2M payment - F&B,REF19370159,C2M,2025-08-05 19:36:49,19,Tuesday,2025-08
T058802,2026-04-03 04:05:44,C00981,M0601,21452549.43,transfer,bank_transfer,success,C2M payment - Automotive,REF15834534,C2M,2026-04-03 04:05:44,4,Friday,2026-04
T058803,2026-06-25 21:53:17,C00313,M0174,6042171.41,QRIS,QRIS,success,C2M payment - F&B,REF91302129,C2M,2026-06-25 21:53:17,21,Thursday,2026-06
T058804,2026-01-09 11:13:41,M0165,M0117,10641404.61,EDC,credit_card,success,M2M settlement - F&B,REF74665240,M2M,2026-01-09 11:13:41,11,Friday,2026-01
T058805,2026-04-11 03:52:05,M0593,M0134,15572242.13,transfer,bank_transfer,success,M2M settlement - F&B,REF35130277,M2M,2026-04-11 03:52:05,3,Saturday,2026-04
T058806,2026-06-13 10:38:57,C01040,M0085,312611.96,QRIS,QRIS,success,C2M payment - F&B,REF49324026,C2M,2026-06-13 10:38:57,10,Saturday,2026-06
T058807,2025-12-04 18:07:32,M0107,M0264,36566390.1,transfer,bank_transfer,success,M2M settlement - Fashion,REF52958819,M2M,2025-12-04 18:07:32,18,Thursday,2025-12
T058808,2026-06-20 05:07:37,C00036,M0248,12561971.47,QRIS,QRIS,success,C2M payment - Fashion,REF24534296,C2M,2026-06-20 05:07:37,5,Saturday,2026-06
T058809,2026-02-28 11:28:47,C00141,M0340,16327759.09,EDC,debit,success,C2M payment - Fashion,REF14652336,C2M,2026-02-28 11:28:47,11,Saturday,2026-02
T058810,2025-09-15 00:46:37,C01592,M0535,41674084.77,EDC,debit,success,C2M payment - Electronics,REF87450378,C2M,2025-09-15 00:46:37,0,Monday,2025-09
T058811,2026-06-29 19:18:50,C00268,M0459,12056841.55,EDC,credit_card,success,C2M payment - Grocery,REF27291857,C2M,2026-06-29 19:18:50,19,Monday,2026-06
T058812,2025-07-06 14:01:05,C01974,M0426,231829.49,unknown,unknown,success,C2M payment - Grocery,REF42307959,C2M,2025-07-06 14:01:05,14,Sunday,2025-07
T058813,2026-06-21 11:25:27,C01034,M0159,4780758.97,transfer,bank_transfer,success,C2M payment - F&B,REF28909479,C2M,2026-06-21 11:25:27,11,Sunday,2026-06
T058814,2026-02-24 15:07:05,M0484,M0408,18176427.4,EDC,debit,success,M2M settlement - Grocery,REF98482623,M2M,2026-02-24 15:07:05,15,Tuesday,2026-02
T058815,2026-06-28 18:52:08,C00318,M0546,11233534.24,EDC,debit,success,C2M payment - Electronics,REF18115626,C2M,2026-06-28 18:52:08,18,Sunday,2026-06
T058817,2025-10-14 03:39:41,C01929,M0125,10980194.12,EDC,debit,success,C2M payment - F&B,REF82693106,C2M,2025-10-14 03:39:41,3,Tuesday,2025-10
T058818,2026-01-06 01:24:19,C00420,M0583,2073920.31,QRIS,QRIS,success,C2M payment - Electronics,REF98596618,C2M,2026-01-06 01:24:19,1,Tuesday,2026-01
T058819,2026-03-21 07:44:37,M0501,M0607,6709635.32,transfer,bank_transfer,success,M2M settlement - Automotive,REF15783580,M2M,2026-03-21 07:44:37,7,Saturday,2026-03
T058821,2026-04-24 01:15:59,M0255,M0013,43632794.33,transfer,bank_transfer,success,M2M settlement - F&B,REF18977699,M2M,2026-04-24 01:15:59,1,Friday,2026-04
T058822,2025-10-11 21:07:44,C01010,M0019,3842334.43,EDC,debit,success,C2M payment - F&B,REF61601084,C2M,2025-10-11 21:07:44,21,Saturday,2025-10
T058823,2026-04-14 21:51:52,C01466,M0288,410458.33,QRIS,QRIS,success,C2M payment - Fashion,REF46026784,C2M,2026-04-14 21:51:52,21,Tuesday,2026-04
T058825,2026-04-17 23:02:32,C00948,M0554,24789258.7,EDC,credit_card,success,C2M payment - Electronics,REF29015952,C2M,2026-04-17 23:02:32,23,Friday,2026-04
T058827,2025-08-30 19:15:53,C00906,M0031,7158578.14,unknown,unknown,success,C2M payment - F&B,REF60622995,C2M,2025-08-30 19:15:53,19,Saturday,2025-08
T058828,2026-01-29 11:34:55,C01665,M0262,298500.06,QRIS,QRIS,success,C2M payment - Fashion,REF87348926,C2M,2026-01-29 11:34:55,11,Thursday,2026-01
T058829,2026-04-29 20:45:14,C00033,M0551,30675809.73,transfer,bank_transfer,success,C2M payment - Electronics,REF87491991,C2M,2026-04-29 20:45:14,20,Wednesday,2026-04
