merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_bni_acquiring,produk_bni,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,is_hub,customer_density,log_omzet,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_rating,has_website,has_social_media,in_graph,priority_score,priority_rank,priority_category,predicted_priority,product_recommendation,product_rec_class,product_rec_proba_edc,product_rec_source
M0127,Kafe Harmoni Baru,F&B,catering,retailer,Tangerang,Cipondoh,Tidak,,45387636.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.63075031315239,8.0,7.0,0.0,3.0,0,0,0,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.15000320210338572,ml_pipeline_v2
M0125,PT Berseri Pangan Sejahtera,F&B,bakery,retailer,Bekasi,Harapan Indah,Tidak,,782521768.0,1.0,0.06,0.0007698622687157,0.0,12,58.0,1.0,0.06,30.0,0,15.0,20.478032299799924,16.0,17.0,0.0,2.0,0,0,1,True,0.2710413418125745,401,Rendah,0,QRIS + EDC,1.0,0.5125979988013042,ml_pipeline_v2
M0122,Kedai Sahabat Mandiri,F&B,restaurant,retailer,Jakarta,Tebet,Tidak,,411685191.0,8.0,0.483457,0.0032095770605107,0.0188523961661341,17,39.0,0.875,0.0604321249999999,24.0,1,2.6666666666666665,19.83576951815545,11.0,17.0,3.6,4.0,1,1,0,True,0.697286921913163,18,Tinggi,1,QRIS,0.0,0.39126707503973224,ml_pipeline_v2
M0121,CV Jelita Sajian Nusantara,F&B,restaurant,retailer,Jakarta,Thamrin,Tidak,,216072099.0,1.0,0.050633,0.0006152057338759,0.0,15,53.0,1.0,0.050633,24.0,0,12.0,19.191122706247143,8.0,22.0,3.9,1.0,1,0,0,True,0.2570168238532668,446,Rendah,0,QRIS,0.0,0.3610300399821664,ml_pipeline_v2
M0119,Langgeng Boga Distribusi,F&B,restaurant,supplier,Tangerang,Karawaci,Tidak,,265794778.0,3.0,0.204819,0.0013596506607384,0.0039974440894568,6,16.0,0.0,0.068273,18.0,0,4.5,19.39823506146209,12.0,20.0,4.0,2.0,1,0,1,True,0.1505157021136695,559,Rendah,0,QRIS,0.0,0.39536262053654025,ml_pipeline_v2
M0118,Bakery Adikara Cemerlang,F&B,restaurant,retailer,Jakarta,Menteng,Tidak,,25029970.0,1.0,0.051724,0.0005505169136429,0.0,15,53.0,0.0,0.051724,13.0,0,6.5,17.03558450479762,6.0,8.0,3.9,1.0,1,0,1,True,0.0025527605828189,621,Rendah,0,QRIS,0.0,0.05913097722259027,ml_pipeline_v2
M0117,PT Makmur Rasa Nusantara,F&B,warung,retailer,Jakarta,Pluit,Tidak,,2112432862.0,3.0,0.173905,0.0013653500526101,0.0026990415335463,0,44.0,0.0,0.0579683333333333,37.0,0,9.25,21.47110613586218,10.0,14.0,4.0,3.0,1,0,0,True,0.1422829757526734,561,Rendah,0,QRIS + EDC,1.0,0.8597646393091237,ml_pipeline_v2
M0147,Distribusi Boga Sembada,F&B,restaurant,supplier,Bandung,Cihampelas,Tidak,,50588351.0,2.0,0.141667,0.0011177248897148,0.0013392971246006,10,26.0,1.0,0.0708335,22.0,0,7.333333333333333,17.739231910129696,12.0,12.0,3.5,2.0,1,1,0,True,0.3422750342050459,269,Rendah,0,QRIS,0.0,0.10618485953147626,ml_pipeline_v2
M0110,Mahardika Horeka House,F&B,restaurant,retailer,Bekasi,Harapan Indah,Tidak,,33644825.0,1.0,0.055556,0.0005604662523676,0.0,8,46.0,0.0,0.055556,13.0,0,6.5,17.331369842946064,10.0,8.0,3.9,1.0,1,0,1,True,0.0043589049257036,618,Rendah,0,QRIS,0.0,0.0815260087730755,ml_pipeline_v2
M0107,Kafe Mitra Juara,F&B,warung,retailer,Bandung,Dago,Tidak,,422485997.0,4.0,0.236875,0.0017421790559603,0.0087769968051118,18,41.0,0.5,0.0592187499999999,29.0,0,5.8,19.86166686338393,14.0,15.0,3.6,3.0,1,0,1,True,0.3354189731971185,282,Rendah,0,QRIS + EDC,1.0,0.5230281729797059,ml_pipeline_v2
M0105,Prima Kuliner Market,F&B,bakery,retailer,Bandung,Buah Batu,Tidak,,21349205.0,3.0,0.183351,0.0013373937492631,0.0031591054313099,18,41.0,0.0,0.061117,19.0,0,4.75,16.876525107251805,6.0,9.0,4.1,2.0,1,1,0,True,0.1428657555730586,560,Rendah,0,QRIS,0.0,0.05126565746645544,ml_pipeline_v2
M0102,Bakery Makmur Bersama,F&B,bakery,retailer,Bandung,Dago,Tidak,,324394162.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,19.597469886825404,6.0,10.0,4.0,3.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.4488907357891405,ml_pipeline_v2
M0627,Grosir Ban & Oli Bintang,Automotive,dealer,supplier,Bekasi,Jababeka,Tidak,,2580134114.0,3.0,0.1664209999999999,0.0015182291021594,0.0016511182108626,17,39.0,0.6666666666666666,0.0554736666666666,41.0,0,10.25,21.67110721708703,9.0,15.0,3.5,3.0,1,1,1,True,0.3181264545791352,334,Rendah,0,QRIS + EDC,1.0,0.8431199090787624,ml_pipeline_v2
M0625,Grosir Ban & Oli Makmur,Automotive,accessories,supplier,Depok,Margonda,Tidak,,342940685.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,19.653068063062893,4.0,9.0,3.2,1.0,1,1,1,False,0.0,628,Tidak Teranalisis,0,QRIS + EDC,1.0,0.5625938852236527,ml_pipeline_v2
M0624,PT Buana Distribusi Persada,Automotive,sparepart,supplier,Bandung,Setiabudhi,Tidak,,5431158542.0,7.0,0.409393,0.0025423301431788,0.0161840255591054,4,30.0,0.7142857142857143,0.0584847142857142,54.0,1,6.75,22.415418307802828,11.0,28.0,4.0,3.0,1,0,1,True,0.5644548995311651,55,Tinggi,1,QRIS + EDC,1.0,0.9460517351120652,ml_pipeline_v2
M0623,Buana Sparepart Distribusi,Automotive,sparepart,supplier,Jakarta,Kelapa Gading,Tidak,,2316994705.0,4.0,0.230204,0.0015945895310374,0.0133111821086261,15,53.0,1.0,0.0575509999999999,37.0,0,7.4,21.56353679754294,9.0,22.0,3.6,2.0,1,0,1,True,0.4476701181766489,153,Sedang,0,QRIS + EDC,1.0,0.9076798649283434,ml_pipeline_v2
M0621,Motor Care Jelita,Automotive,sparepart,retailer,Bandung,Dago,Tidak,,291370020.0,1.0,0.073171,0.0015948963317384,0.0,11,2.0,1.0,0.073171,22.0,0,11.0,19.490104567229107,4.0,16.0,3.4,1.0,1,1,0,True,0.3355568354528891,281,Rendah,0,QRIS + EDC,1.0,0.5049283316117892,ml_pipeline_v2
M0620,Sahabat Garage Distribusi,Automotive,dealer,supplier,Bogor,Cibinong,Tidak,,3419413756.0,5.0,0.305788,0.0019122054579372,0.0129431309904153,3,76.0,0.4,0.0611576,44.0,0,7.333333333333333,21.95273495724564,17.0,31.0,3.6,5.0,1,1,0,True,0.3649711010281335,242,Sedang,0,QRIS + EDC,1.0,0.9749075122959303,ml_pipeline_v2
M0619,Bengkel Sembada Motor,Automotive,bengkel,retailer,Jakarta,Kelapa Gading,Tidak,,809062926.0,6.0,0.324252,0.0021993507722961,0.0179782747603833,7,67.0,0.8333333333333334,0.054042,28.0,1,4.0,20.51138725568133,8.0,22.0,3.5,1.0,1,0,1,True,0.5223707640209767,77,Tinggi,1,QRIS + EDC,1.0,0.741030600821032,ml_pipeline_v2
M0615,Garasi Mbak Rani,Automotive,accessories,retailer,Depok,Cimanggis,Tidak,,803209230.0,3.0,0.188474,0.0015766177946607,0.0036140575079872,7,67.0,1.0,0.0628246666666666,27.0,0,6.75,20.50412579961458,8.0,17.0,4.1,1.0,1,1,1,True,0.411937435815617,185,Sedang,0,QRIS + EDC,1.0,0.6735608314180036,ml_pipeline_v2
M0100,Agen Bahan Kue Pak Surya,F&B,warung,supplier,Tangerang,Gading Serpong,Tidak,,347625918.0,3.0,0.187302,0.0014022697072163,0.0058428115015974,15,53.0,0.6666666666666666,0.062434,28.0,0,7.0,19.666637514168272,15.0,27.0,3.8,2.0,1,0,1,True,0.3154215563683645,342,Rendah,0,QRIS,0.0,0.4410845073209282,ml_pipeline_v2
M0096,Kedai Mitra Mulia,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Tidak,,24264379.0,4.0,0.241032,0.0016421406647811,0.0116242811501597,12,58.0,0.5,0.060258,19.0,0,3.8,17.004519989289577,8.0,7.0,3.9,2.0,1,0,0,True,0.3292068077214879,296,Rendah,0,QRIS,0.0,0.09093909698417085,ml_pipeline_v2
M0094,Rumah Makan Sinar,F&B,bakery,retailer,Bandung,Buah Batu,Tidak,,58224966.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.879824806967665,7.0,11.0,0.0,1.0,0,1,0,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.11823445909431318,ml_pipeline_v2
M0093,Kedai Berseri Utama,F&B,catering,retailer,Bogor,Tanah Sareal,Tidak,,61258503.0,1.0,0.0625,0.0005981581667006,0.0,5,19.0,0.0,0.0625,17.0,0,8.5,17.930613238567943,7.0,16.0,3.8,2.0,1,0,1,True,0.0090815395474758,610,Rendah,0,QRIS,0.0,0.19580312784161796,ml_pipeline_v2
M0092,Rumah Makan Sahabat,F&B,catering,retailer,Tangerang,Gading Serpong,Tidak,,358879323.0,3.0,0.2161259999999999,0.0014449612453805,0.0044575079872204,6,16.0,0.6666666666666666,0.072042,27.0,0,6.75,19.698496745096413,10.0,12.0,4.2,2.0,1,0,0,True,0.3266370962879746,303,Rendah,0,QRIS + EDC,1.0,0.5106702570447611,ml_pipeline_v2
M0091,Grosir Bahan Pangan Mitra,F&B,catering,supplier,Tangerang,BSD,Tidak,,460808744.0,4.0,0.223507,0.0016453801193846,0.0081431309904153,14,29.0,0.5,0.05587675,23.0,0,4.6,19.94849364503046,11.0,9.0,3.7,1.0,1,0,0,True,0.3245403406175725,312,Rendah,0,QRIS + EDC,1.0,0.6038566284063788,ml_pipeline_v2
M0089,Anugerah Sajian Store,F&B,cafe,retailer,Depok,Cimanggis,Tidak,,363929137.0,5.0,0.269191,0.001807064696673,0.004058785942492,7,67.0,0.6,0.0538381999999999,37.0,0,6.166666666666667,19.71246973082504,13.0,15.0,3.8,3.0,1,1,1,True,0.3969755564259387,201,Sedang,0,QRIS,0.0,0.3391070403122897,ml_pipeline_v2
M0087,UD Pusaka Boga Internasional,F&B,restaurant,retailer,Bogor,Bogor Tengah,Tidak,,37719424.0,3.0,0.183346,0.0015839365208867,0.0061853035143769,1,29.0,0.3333333333333333,0.0611153333333333,21.0,0,5.25,17.445685771710902,11.0,11.0,0.0,3.0,0,1,1,True,0.2443750259636814,475,Rendah,0,QRIS,0.0,0.0798772480714948,ml_pipeline_v2
M0086,Rumah Makan Tunas,F&B,bakery,retailer,Jakarta,Tebet,Tidak,,94678351.0,2.0,0.106269,0.001054589918616,0.000664536741214,8,46.0,0.5,0.0531345,37.0,0,12.333333333333334,18.365995936459417,13.0,7.0,3.7,1.0,1,0,0,True,0.2027121361599133,531,Rendah,0,QRIS,0.0,0.27808887005718685,ml_pipeline_v2
M0116,Rumah Makan Jelita,F&B,restaurant,retailer,Bekasi,Grand Galaxy,Tidak,,37179898.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.43127882373963,9.0,10.0,3.7,2.0,1,0,0,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.16871638022141688,ml_pipeline_v2
M0613,Pusaka Motor Store,Automotive,bengkel,retailer,Jakarta,Sudirman,Tidak,,1878255531.0,2.0,0.104545,0.0009623212155196,0.0018504792332268,14,29.0,1.0,0.0522725,36.0,0,12.0,21.35360927450403,3.0,27.0,3.8,2.0,1,1,0,True,0.3204267091100968,326,Rendah,0,QRIS + EDC,1.0,0.8321507851177349,ml_pipeline_v2
M0643,UD Prima Garage Indonesia,Automotive,bengkel,retailer,Bekasi,Grand Galaxy,Tidak,,699621959.0,5.0,0.332215,0.002487829242967,0.0123757188498402,0,44.0,0.6,0.066443,32.0,0,5.333333333333333,20.36605068998144,9.0,22.0,4.2,3.0,1,0,1,True,0.464808240549979,133,Sedang,0,QRIS + EDC,1.0,0.7798570558926267,ml_pipeline_v2
M0638,Prima Garage Store,Automotive,accessories,retailer,Depok,Cimanggis,Tidak,,603420300.0,3.0,0.155051,0.0011582506947471,0.003102875399361,7,67.0,1.0,0.0516836666666666,34.0,0,8.5,20.218124528471968,12.0,22.0,3.9,3.0,1,1,0,True,0.3717364597749929,236,Sedang,0,QRIS + EDC,1.0,0.7553154336223947,ml_pipeline_v2
M0631,Nawasena Sparepart House,Automotive,accessories,retailer,Tangerang,Karawaci,Tidak,,345445815.0,4.0,0.275244,0.0019744253802347,0.0054492012779552,7,67.0,0.75,0.068811,29.0,0,5.8,19.660346361087417,4.0,13.0,0.0,2.0,0,0,0,True,0.42578186488031,173,Sedang,0,QRIS + EDC,1.0,0.6344527765861945,ml_pipeline_v2
M0630,Garasi Bu Lestari,Automotive,dealer,retailer,Depok,Sawangan,Tidak,,442357854.0,5.0,0.361801,0.0021629591403647,0.0170376996805111,7,67.0,0.8,0.0723602,21.0,0,3.5,19.907629739167906,7.0,15.0,3.5,3.0,1,0,0,True,0.4991371377267815,97,Sedang,0,QRIS + EDC,1.0,0.8010222554753474,ml_pipeline_v2
M0078,Langgeng Pangan Center,F&B,restaurant,retailer,Jakarta,Kemang,Tidak,,49982119.0,3.0,0.163519,0.0012938830719224,0.0047488817891373,1,29.0,0.6666666666666666,0.0545063333333333,23.0,0,5.75,17.727175899438294,12.0,8.0,3.6,1.0,1,0,1,True,0.3007733802346294,369,Rendah,0,QRIS,0.0,0.12443257069534072,ml_pipeline_v2
M0072,Sinar Rasa Center,F&B,restaurant,retailer,Bekasi,Summarecon,Tidak,,32524817.0,1.0,0.051724,0.0006834230338054,0.0,13,28.0,0.0,0.051724,18.0,0,9.0,17.29751398665157,4.0,12.0,3.8,2.0,1,0,0,True,0.012351787595967,603,Rendah,0,QRIS,0.0,0.0900721860421801,ml_pipeline_v2
M0070,Warung Bu Sari,F&B,warung,retailer,Bandung,Setiabudhi,Tidak,,829267423.0,3.0,0.176312,0.0013919073189252,0.0029648562300319,8,46.0,0.6666666666666666,0.0587706666666666,35.0,0,8.75,20.536053247328304,12.0,23.0,3.8,2.0,1,1,1,True,0.3115814091436129,352,Rendah,0,QRIS,0.0,0.4746024172030367,ml_pipeline_v2
M0056,Supplier Horeka Sinar,F&B,restaurant,supplier,Depok,Margonda,Tidak,,500891868.0,4.0,0.246788,0.0017069215208255,0.0049738019169329,7,67.0,0.75,0.061697,32.0,0,6.4,20.0319008054151,11.0,16.0,4.1,3.0,1,1,1,True,0.3980941558855918,200,Sedang,0,QRIS,0.0,0.3676326990569307,ml_pipeline_v2
M0055,Dapur Bu Ningsih,F&B,catering,retailer,Depok,Cinere,Tidak,,33019407.0,1.0,0.050847,0.0006776158246021,0.0,10,26.0,0.0,0.050847,19.0,0,9.5,17.312606067767373,2.0,4.0,3.5,1.0,1,0,1,True,0.0116781528720694,605,Rendah,0,QRIS,0.0,0.05803889173562816,ml_pipeline_v2
M0046,Dapur Pak Darto,F&B,catering,retailer,Depok,Cinere,Tidak,,23707140.0,1.0,0.058824,0.0007033714814725,0.0,14,29.0,1.0,0.058824,15.0,0,7.5,16.981286868738092,10.0,7.0,3.7,1.0,1,0,0,True,0.2658098802190493,415,Rendah,0,QRIS,0.0,0.08784858919094418,ml_pipeline_v2
M0044,Dapur Kang Dedi,F&B,bakery,retailer,Bekasi,Kemang Pratama,Tidak,,31287919.0,3.0,0.202111,0.0014585311120278,0.0020242811501597,9,20.0,0.6666666666666666,0.0673703333333333,21.0,0,5.25,17.258742638523398,6.0,20.0,0.0,1.0,0,0,1,True,0.3237147407342842,316,Rendah,0,QRIS,0.0,0.04607917980795522,ml_pipeline_v2
M0039,Arunika Sajian Center,F&B,restaurant,retailer,Tangerang,Alam Sutera,Tidak,,232728504.0,5.0,0.270377,0.0019734728840591,0.0049840255591054,0,44.0,0.4,0.0540754,23.0,0,3.8333333333333335,19.26538311754737,14.0,12.0,3.8,2.0,1,0,1,True,0.3595766207943703,246,Sedang,0,QRIS,0.0,0.3872080699087553,ml_pipeline_v2
M0038,Kedai Anugerah Maju,F&B,cafe,retailer,Bogor,Sentul,Tidak,,94164605.0,2.0,0.129545,0.0009720852265549,0.0022594249201277,1,29.0,1.0,0.0647725,18.0,0,6.0,18.36055493645738,17.0,23.0,3.9,2.0,1,1,0,True,0.3281441865003852,300,Rendah,0,QRIS,0.0,0.3223275004038513,ml_pipeline_v2
M0660,Sinar Mobilitas Distribusi,Automotive,accessories,supplier,Jakarta,Kelapa Gading,Tidak,,2315848027.0,4.0,0.264857,0.0018984129821466,0.0123143769968051,0,44.0,0.5,0.06621425,39.0,0,7.8,21.56304177619676,11.0,28.0,3.5,4.0,1,1,1,True,0.3547701939971523,252,Rendah,0,QRIS + EDC,1.0,0.8710043259731061,ml_pipeline_v2
M0658,Anugerah Mobilitas Store,Automotive,accessories,retailer,Tangerang,Alam Sutera,Tidak,,716914753.0,4.0,0.2195889999999999,0.0015884068929713,0.0041252396166134,0,44.0,0.5,0.0548972499999999,36.0,0,7.2,20.39046749888752,5.0,21.0,3.9,1.0,1,1,0,True,0.3192431033030504,332,Rendah,0,QRIS + EDC,1.0,0.7212046064920192,ml_pipeline_v2
M0656,Ban & Oli Berseri Juara,Automotive,sparepart,retailer,Bekasi,Jababeka,Tidak,,357785245.0,3.0,0.191461,0.00140578416393,0.005658785942492,1,29.0,0.6666666666666666,0.0638203333333333,27.0,0,6.75,19.69544349286169,11.0,11.0,4.3,2.0,1,1,1,True,0.3168447921392963,337,Rendah,0,QRIS + EDC,1.0,0.5269670980945564,ml_pipeline_v2
M0655,PT Prima Distribusi Utama,Automotive,dealer,supplier,Jakarta,Kelapa Gading,Tidak,,6931438881.0,3.0,0.1768829999999999,0.0013294756198117,0.0053111821086261,15,53.0,0.6666666666666666,0.058961,47.0,0,11.75,22.659333259476146,12.0,27.0,3.8,5.0,1,1,1,True,0.3071382112004582,362,Rendah,0,QRIS + EDC,1.0,0.9426756674878416,ml_pipeline_v2
M0651,Motor Care Anugerah,Automotive,sparepart,retailer,Depok,Sawangan,Tidak,,21012843.0,1.0,0.081081,0.0007742138766249,0.0,6,16.0,1.0,0.081081,14.0,0,7.0,16.860644427772616,12.0,8.0,3.6,2.0,1,1,0,True,0.2772628266971347,394,Rendah,0,QRIS,0.0,0.13884155678262716,ml_pipeline_v2
M0650,PT Lentera Otomotif Nusantara,Automotive,sparepart,retailer,Bogor,Dramaga,Tidak,,2396790329.0,7.0,0.439313,0.0026807512877293,0.0140575079872204,3,76.0,0.8571428571428571,0.062759,45.0,1,5.625,21.597396316732976,12.0,22.0,4.0,2.0,1,0,1,True,0.6187495415456098,31,Tinggi,1,QRIS + EDC,1.0,0.9397249332918969,ml_pipeline_v2
M0648,PT Kencana Distribusi Indonesia,Automotive,dealer,supplier,Depok,Sawangan,Tidak,,2907964879.0,4.0,0.2276419999999999,0.0014986244898021,0.0049533546325878,7,67.0,0.5,0.0569104999999999,52.0,0,10.4,21.79071931951587,13.0,36.0,4.0,4.0,1,1,1,True,0.314877604919577,345,Rendah,0,QRIS + EDC,1.0,0.8963929155949452,ml_pipeline_v2
M0647,Toko Sparepart Kencana,Automotive,sparepart,retailer,Bandung,Braga,Tidak,,40168027.0,1.0,0.076923,0.0007187286871044,0.0,13,28.0,1.0,0.076923,17.0,0,8.5,17.508581913768733,9.0,20.0,3.9,2.0,1,0,1,True,0.2720081239241001,400,Rendah,0,QRIS,0.0,0.20410520411839062,ml_pipeline_v2
M0646,PT Makmur Distribusi Persada,Automotive,dealer,supplier,Bogor,Sentul,Tidak,,7151873650.0,2.0,0.120216,0.000880230903573,0.0,3,76.0,0.5,0.060108,55.0,0,18.33333333333333,22.69064020841437,13.0,33.0,3.9,4.0,1,1,1,True,0.1937606452201385,545,Rendah,0,QRIS + EDC,1.0,0.9661407909256244,ml_pipeline_v2
M0678,Adikara Mobilitas House,Automotive,dealer,retailer,Bandung,Setiabudhi,Tidak,,76617326.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,18.154333810175608,6.0,7.0,0.0,1.0,0,1,0,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.3232905287838325,ml_pipeline_v2
M0034,PT Tunas Distribusi Sejahtera,F&B,bakery,supplier,Bogor,Dramaga,Tidak,,2581870275.0,2.0,0.10897,0.0009002061913833,0.0006185303514376,0,44.0,0.5,0.054485,37.0,0,12.333333333333334,21.671779886435584,12.0,27.0,0.0,4.0,0,0,1,True,0.1920856073241845,548,Rendah,0,QRIS + EDC,1.0,0.8483439388955243,ml_pipeline_v2
M0032,Langgeng Pangan Market,F&B,restaurant,retailer,Bekasi,Harapan Indah,Tidak,,682329756.0,4.0,0.232798,0.0019529666321837,0.0131067092651757,15,53.0,1.0,0.0581995,38.0,0,7.6,20.341023613614944,17.0,20.0,3.3,5.0,1,1,1,True,0.4748189506827912,121,Sedang,0,QRIS,0.0,0.4591655467737116,ml_pipeline_v2
M0031,CV Arunika Distribusi Retailindo,F&B,warung,supplier,Bekasi,Summarecon,Tidak,,2112873326.0,3.0,0.152571,0.0015427097907948,0.0042121405750798,13,28.0,0.3333333333333333,0.050857,43.0,0,10.75,21.4713146244222,12.0,20.0,0.0,5.0,0,1,1,True,0.2327213930791534,481,Rendah,0,QRIS + EDC,1.0,0.5925944668205435,ml_pipeline_v2
M0030,Sentosa Sajian Market,F&B,catering,retailer,Depok,Sawangan,Tidak,,266459605.0,3.0,0.203751,0.0013468491041232,0.0037520766773162,7,67.0,0.6666666666666666,0.0679169999999999,31.0,0,7.75,19.400733217849297,19.0,30.0,4.1,3.0,1,1,1,True,0.3159395866875213,340,Rendah,0,QRIS,0.0,0.32496255569488347,ml_pipeline_v2
M0029,Bakery Gemilang Abadi,F&B,bakery,retailer,Tangerang,Karawaci,Tidak,,49881165.0,1.0,0.0625,0.0006600344347712,0.0,15,53.0,0.0,0.0625,15.0,0,7.5,17.72515405460554,2.0,5.0,0.0,2.0,0,1,0,True,0.0136436110424172,601,Rendah,0,QRIS,0.0,0.05527055730466488,ml_pipeline_v2
M0026,Rumah Makan Bintang,F&B,bakery,retailer,Tangerang,Gading Serpong,Tidak,,68851909.0,1.0,0.052632,0.0007625874881722,0.0,12,58.0,0.0,0.052632,17.0,0,8.5,18.04746852422111,7.0,8.0,3.6,3.0,1,0,1,True,0.0184426510643132,591,Rendah,0,QRIS,0.0,0.12033950501571264,ml_pipeline_v2
M0025,Agen Bahan Kue Pak Darto,F&B,cafe,supplier,Jakarta,Menteng,Tidak,,54047728.0,2.0,0.119906,0.0014298805795081,0.0031642172523961,15,53.0,1.0,0.059953,18.0,0,6.0,17.805378084515517,2.0,8.0,3.5,1.0,1,1,1,True,0.3591989616857999,247,Sedang,0,QRIS,0.0,0.04560509039567169,ml_pipeline_v2
M0023,UD Gemilang Horeka Internasional,F&B,bakery,retailer,Depok,Margonda,Tidak,,321887524.0,1.0,0.0625,0.0006451760047415,0.0,7,67.0,0.0,0.0625,25.0,0,12.5,19.58971274124656,9.0,15.0,3.9,1.0,1,0,0,True,0.0125481147849387,602,Rendah,0,QRIS + EDC,1.0,0.5062005082478935,ml_pipeline_v2
M0004,Sinar Kuliner Center,F&B,cafe,retailer,Depok,Cimanggis,Tidak,,358105646.0,5.0,0.339215,0.0020685295953248,0.010264536741214,7,67.0,0.8,0.067843,27.0,0,4.5,19.6963386041825,15.0,11.0,4.3,2.0,1,0,0,True,0.4858530475032933,108,Sedang,0,QRIS + EDC,1.0,0.6213515109913595,ml_pipeline_v2
M0707,Kafe Selaras Pilihan,F&B,restaurant,retailer,Bekasi,Summarecon,Tidak,,364309252.0,1.0,0.052632,0.0005450117355789,0.0,7,67.0,0.0,0.052632,26.0,0,13.0,19.71351366105233,12.0,11.0,3.3,3.0,1,0,1,True,0.002401022022242,622,Rendah,0,QRIS,0.0,0.41646659522812307,ml_pipeline_v2
M0705,Rumah Makan Cakrawala,F&B,restaurant,retailer,Jakarta,Thamrin,Tidak,,53143205.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,17.78850082767669,5.0,10.0,0.0,2.0,0,0,0,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.16501517720311734,ml_pipeline_v2
M0704,CV Makmur Distribusi Indonesia,F&B,bakery,supplier,Tangerang,Cipondoh,Tidak,,247358975.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,19.326351183639368,4.0,22.0,4.1,3.0,1,0,1,False,0.0,628,Tidak Teranalisis,0,QRIS,0.0,0.33834000124267244,ml_pipeline_v2
M0702,Mitra Apparel Center,Fashion,textile,retailer,Bandung,Braga,Tidak,,656344324.0,4.0,0.216244,0.0015372806391878,0.0049329073482428,18,41.0,0.25,0.054061,25.0,0,5.0,20.302196094874795,6.0,11.0,3.9,1.0,1,0,1,True,0.252037341766869,462,Rendah,0,QRIS + EDC,1.0,0.7554344510837673,ml_pipeline_v2
M0700,Distributor Sparepart Nawasena,Automotive,accessories,supplier,Bogor,Bogor Tengah,Tidak,,1190435515.0,4.0,0.231481,0.0014458448377349,0.004058785942492,3,76.0,1.0,0.05787025,39.0,0,7.8,20.8975850569475,11.0,25.0,3.7,2.0,1,1,1,True,0.4370607667518096,160,Sedang,0,QRIS + EDC,1.0,0.8548311157405665,ml_pipeline_v2
M0699,PT Mitra Auto Nusantara,Automotive,sparepart,retailer,Bekasi,Harapan Indah,Tidak,,335864672.0,6.0,0.333637,0.0020971599102048,0.0207795527156549,4,30.0,0.6666666666666666,0.0556061666666666,35.0,1,5.0,19.632218877869747,8.0,18.0,3.8,1.0,1,1,0,True,0.4757965679274918,118,Sedang,0,QRIS + EDC,1.0,0.5206805556558227,ml_pipeline_v2
M0001,PT Berseri Boga Sejahtera,F&B,cafe,retailer,Jakarta,Kemang,Tidak,,2561833449.0,2.0,0.118714,0.0009956617332252,0.0021316293929712,15,53.0,0.0,0.059357,52.0,0,17.333333333333332,21.66398903050145,1.0,12.0,3.7,3.0,1,0,1,True,0.0768508225923632,574,Rendah,0,QRIS + EDC,1.0,0.7086345739513166,ml_pipeline_v2
M0536,Sentra Gadget Pelita,Electronics,accessories,retailer,Bekasi,Unknown,Tidak,,23185707.0,3.0,0.207653,0.0015740693293528,0.0079539936102236,18,41.0,0.3333333333333333,0.0692176666666666,11.0,0,2.75,16.959046612326574,10.0,8.0,3.6,1.0,1,0,0,True,0.2504511425306471,466,Rendah,0,QRIS,0.0,0.25371523057691103,ml_pipeline_v2
M0453,UD Sejahtera Mart Mandiri,Grocery,toko_kelontong,retailer,Tangerang,Unknown,Tidak,,892752213.0,5.0,0.365458,0.002420213549299,0.0081686900958466,6,16.0,0.2,0.0730916,29.0,0,4.833333333333333,20.609819624413355,9.0,24.0,3.1,1.0,1,0,0,True,0.3691278389985037,239,Sedang,0,QRIS + EDC,1.0,0.833323728100915,ml_pipeline_v2
M0428,Warung Pelita Mart,Grocery,minimarket,retailer,Jakarta,Senayan,Tidak,,619371074.5,2.0,0.146149,0.0011106396301652,0.0023361022364217,5,19.0,1.0,0.0730745,27.0,0,9.0,20.24421512680242,12.0,22.0,3.8,4.0,1,1,1,True,0.3430071729862106,265,Rendah,0,QRIS + EDC,1.0,0.5444608994787092,ml_pipeline_v2
