merchant_id,nama,kategori,sub_kategori,tipe,kota,kecamatan,is_nasabah_bni,produk_bni,tgl_registrasi,status,avg_omzet_bulanan,degree,weighted_degree,pagerank,betweenness,community_id,community_size,connected_bni_ratio,avg_neighbor_jaccard,n_customers,lama_beroperasi_tahun,jumlah_karyawan,rating_google,jumlah_outlet,has_website,has_social_media,has_rating,is_hub,customer_density,log_pagerank,log_omzet,log_weighted_degree,log_n_customers,avg_amount_per_transactions,edc_ratio,qris_ratio
M0592,Digital Bu Tini,Electronics,service,retailer,Bekasi,Summarecon,Ya,QRIS,2022-04-21,aktif,42717032.0,7.0,0.399808,0.0024703587659359984,0.013787638668779715,8,53.0,0.8571428571428571,0.057115428571428574,52.0,6.0,6.0,3.0,1.0,0,0,1,0,6.5,3.2466305797987967,17.570108297957102,0.33633508435912857,3.970291913552122,157138.72222222222,0.3888889,0.46296296
M0079,Kedai Barokah,F&B,cafe,retailer,Tangerang,BSD,Ya,EDC,2019-12-15,aktif,71312679.0,2.0,0.105823,0.000927345627756791,0.002339446079541167,4,22.0,0.0,0.0529115,42.0,19.0,29.0,4.8,1.0,0,0,1,0,14.0,2.3295635084690507,18.082584709685047,0.10058985412662408,3.7612001156935624,162722.81818181818,0.36363637,0.5
M0127,Warung Mandiri,F&B,catering,retailer,Tangerang,Cipondoh,Tidak,,,,26923694.0,2.0,0.110884,0.0008966913130295027,0.0006087590873644756,0,39.0,0.0,0.055442,59.0,15.0,22.0,3.5,1.0,1,0,1,0,19.666666666666668,2.299270920214923,17.108517311865544,0.10515609476529929,4.0943445622221,154144.38333333333,0.31666666,0.55
M0243,PT Tekstil Bang Jali,Fashion,footwear,supplier,Bogor,Sentul,Tidak,,,,440750636.0,2.0,0.105046,0.0009594356765043805,0.0007949085603602244,8,53.0,1.0,0.052523,67.0,10.0,6.0,3.1,3.0,0,1,1,0,22.333333333333332,2.3603214786968776,19.903989824504965,0.09988696306253107,4.219507705176107,483841.21126760566,0.16901408,0.22535211
M0608,Bengkel Mbak Sri,Automotive,sparepart,retailer,Bogor,Unknown,Tidak,,,,21419467.0,5.0,0.279005,0.001953761749644635,0.006651070359469725,14,48.0,0.8,0.055801,55.0,15.0,37.0,3.8,1.0,0,0,1,0,9.166666666666666,3.0222582044156203,16.879810786074135,0.2460824318932082,4.02535169073515,172894.1403508772,0.24561404,0.5614035
M0448,Swalayan Kang Asep,Grocery,toko_kelontong,retailer,Bekasi,Jababeka,Ya,"EDC, QRIS",2025-09-09,aktif,28179580.0,4.0,0.219396,0.0015001528145356016,0.005539204588332956,8,53.0,0.75,0.054848999999999995,43.0,13.0,28.0,0.0,1.0,0,0,0,0,8.6,2.77268422676383,17.15410819562306,0.1983556541844107,3.784189633918261,150724.2,0.31111112,0.51111114
M0449,Toko Makmur,Grocery,supermarket,retailer,Tangerang,Alam Sutera,Ya,"EDC, QRIS",2020-09-04,aktif,41347386.0,2.0,0.102632,0.0008620782552971407,0.0006691318894171509,13,36.0,0.5,0.051316,48.0,2.0,30.0,0.0,1.0,0,0,0,0,16.0,2.2639256078318954,17.537519785176073,0.09770004906320855,3.8918202981106265,146337.0980392157,0.4509804,0.37254903
M0359,UD Sembako Bersama,Grocery,minimarket,supplier,Bekasi,Grand Galaxy,Ya,EDC,2020-12-28,aktif,380948536.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,9.0,80.0,4.9,1.0,0,0,1,0,0.0,0.0,19.758174850476916,0.0,0.0,427634.0588235294,0.11764706,0.14705883
M0404,Minimarket Mas Bro,Grocery,supermarket,retailer,Bekasi,Summarecon,Tidak,,,,68495768.0,4.0,0.21990700000000002,0.0013558261195022684,0.005337961914824038,9,62.0,0.5,0.05497675,50.0,20.0,43.0,3.2,2.0,0,0,1,0,10.0,2.678158612218224,18.04228253490147,0.19877462633135187,3.9318256327243257,1670896.1538461538,0.25,0.48076922
M0307,Butik Berkah,Fashion,clothing,retailer,Bekasi,Summarecon,Tidak,,,,207345782.0,3.0,0.157799,0.0011562383111216486,0.0050059115035343245,9,62.0,0.6666666666666666,0.052599666666666677,60.0,11.0,32.0,3.8,2.0,0,0,1,0,15.0,2.5307068811962243,19.149898406856412,0.1465207889553636,4.110873864173311,140315.88333333333,0.35,0.53333336
M0391,Minimarket Pak Haji,Grocery,supermarket,retailer,Jakarta,Thamrin,Tidak,,,,29251072.0,4.0,0.21843200000000002,0.0012478729829974806,0.003712927326239529,6,29.0,1.0,0.054608,57.0,19.0,32.0,3.5,1.0,1,1,1,0,11.4,2.6011128747815913,17.19142681472999,0.19756478620664833,4.060443010546419,149900.3620689655,0.46551725,0.41379312
M0538,Komputer Purnama,Electronics,service,retailer,Depok,Margonda,Ya,"EDC, QRIS",2020-09-14,aktif,46450603.0,3.0,0.167433,0.0012598662650425932,0.0051568435086660125,0,39.0,0.3333333333333333,0.055811,41.0,6.0,11.0,4.6,5.0,0,0,1,0,10.25,2.6099714533793446,17.65390002636886,0.15480732133388536,3.7376696182833684,175074.7906976744,0.3255814,0.53488374
M0032,Kedai Bang Jali,F&B,restaurant,retailer,Bekasi,Harapan Indah,Tidak,,,,347769466.0,3.0,0.17799700000000002,0.0012544546311436526,0.0027570246270721705,7,40.0,0.3333333333333333,0.05933233333333334,47.0,16.0,1.0,0.0,1.0,0,0,0,0,11.75,2.605983980065536,19.66705036707161,0.16381553853684824,3.871201010907891,140328.04081632654,0.4489796,0.48979592
M0616,CV Sparepart Sentosa,Automotive,dealer,supplier,Bogor,Tanah Sareal,Ya,"EDC, QRIS",2019-03-09,aktif,326316049.0,3.0,0.162395,0.0013620977792657316,0.004502804819762031,7,40.0,0.6666666666666666,0.05413166666666667,33.0,10.0,79.0,5.0,2.0,1,0,1,0,8.25,2.682457332567949,19.603376948217793,0.15048253181939925,3.5263605246161616,407527.82352941175,0.1764706,0.3529412
M0221,CV Konveksi Bang Jali,Fashion,footwear,supplier,Jakarta,Senayan,Ya,EDC,2025-02-21,aktif,1874723189.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,8.0,98.0,4.7,1.0,0,0,1,0,0.0,0.0,21.351726853470108,0.0,0.0,521655.35714285716,0.10714286,0.14285715
M0115,Resto Bu Tini,F&B,bakery,retailer,Bandung,Buah Batu,Tidak,,,,55222173.0,3.0,0.169619,0.0012507788423272096,0.0016954695243126304,9,62.0,1.0,0.05653966666666666,34.0,19.0,30.0,3.4,5.0,0,0,1,0,8.5,2.6032664393322573,17.826875133484865,0.15667805475147156,3.5553480614894135,102277.71428571429,0.34285715,0.42857143
M0357,Mart Barokah,Grocery,supermarket,retailer,Depok,Cimanggis,Ya,"EDC, QRIS",2020-07-09,aktif,64575018.0,5.0,0.311168,0.0019145240044204596,0.006002062737403466,8,53.0,0.6,0.0622336,46.0,17.0,30.0,4.6,1.0,0,1,1,0,7.666666666666667,3.0029680343928487,17.983338191177648,0.2709183430245967,3.8501476017100584,161579.65217391305,0.32608697,0.47826087
M0497,Toko IT Bang Jali,Electronics,gadget,retailer,Bandung,Braga,Ya,EDC,2023-01-16,aktif,25815314.0,4.0,0.217225,0.0014732489813122334,0.0070837421075138985,8,53.0,0.75,0.05430625,67.0,20.0,19.0,3.2,1.0,1,0,1,0,13.4,2.7557279889134083,17.06647847842946,0.1965736777715915,4.219507705176107,147148.85915492958,0.3802817,0.46478873
M0075,RM Maju,F&B,bakery,retailer,Bogor,Cibinong,Ya,EDC,2021-02-23,aktif,6213465.0,6.0,0.335593,0.002016639229456208,0.009065982441576735,9,62.0,0.6666666666666666,0.05593216666666667,57.0,3.0,16.0,0.0,2.0,0,1,0,0,8.142857142857142,3.0524146546848887,15.642229430256991,0.28937538798348106,4.060443010546419,158305.4655172414,0.3448276,0.4827586
M0160,Dapur Anugrah,F&B,warung,retailer,Depok,Cimanggis,Tidak,,,,118556268.0,3.0,0.167885,0.00104339124999665,0.0027016828918572182,14,48.0,0.6666666666666666,0.055961666666666667,47.0,12.0,13.0,3.1,1.0,0,1,1,0,11.75,2.43658372019456,18.590898249718638,0.15519442065452965,3.871201010907891,180477.10204081633,0.40816328,0.46938777
M0360,Mart Abadi,Grocery,toko_kelontong,retailer,Bandung,Braga,Ya,QRIS,2021-06-25,aktif,31186384.0,2.0,0.10899400000000001,0.0006807753391618915,0.0024048499484315648,0,39.0,1.0,0.054497000000000004,51.0,3.0,30.0,4.8,2.0,0,1,1,0,17.0,2.0551172645468037,17.255492179333906,0.10345329807406327,3.9512437185814275,168923.0,0.4117647,0.43137255
M0511,PT Elektronik Harmoni,Electronics,computer,supplier,Jakarta,Sudirman,Ya,"EDC, QRIS",2025-04-06,aktif,308707437.0,3.0,0.17729,0.001562198469862769,0.004336779614117174,11,31.0,0.6666666666666666,0.05909666666666666,59.0,4.0,73.0,3.4,1.0,1,0,1,0,14.75,2.810726198581,19.547904583772336,0.163215187054218,4.0943445622221,452743.2698412698,0.15873016,0.31746033
M0512,Digital Sumber,Electronics,gadget,retailer,Depok,Sawangan,Ya,QRIS,2024-08-29,aktif,62757314.0,2.0,0.11857000000000001,0.0008750532508475625,0.00024652227504842403,9,62.0,0.5,0.059285000000000004,57.0,4.0,2.0,3.9,2.0,0,1,1,0,19.0,2.277321899772253,17.95478570288716,0.11205108380737472,4.060443010546419,173224.25423728814,0.30508474,0.5084746
M0477,CV Grosir Lestari,Grocery,toko_kelontong,supplier,Bekasi,Harapan Indah,Ya,EDC,2020-02-10,aktif,466722569.0,6.0,0.321778,0.0021008958068585216,0.01281915830251805,12,67.0,0.5,0.053629666666666666,76.0,4.0,56.0,4.4,2.0,0,1,1,0,10.857142857142858,3.0914495554167183,19.961245570582065,0.27897779994535954,4.343805421853684,403312.3827160494,0.13580246,0.22222222
M0441,UD Sembako Gemilang,Grocery,supermarket,supplier,Depok,Sawangan,Ya,EDC,2024-10-17,aktif,400110917.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,11.0,30.0,3.4,1.0,0,0,1,0,0.0,0.0,19.807252361633104,0.0,0.0,483573.5882352941,0.0882353,0.05882353
M0157,UD Supplier Harmoni,F&B,cafe,supplier,Jakarta,Cempaka Putih,Ya,"EDC, QRIS",2023-11-28,aktif,1309118188.0,26.0,1.784923,0.00547334975384464,0.014972454909063466,16,46.0,0.7692307692307693,0.06865088461538461,280.0,16.0,36.0,3.1,1.0,0,0,1,1,10.37037037037037,4.020581358242142,20.992619609332316,1.02422022488213,5.638354669333745,476356.5863192182,0.1791531,0.23452769
M0269,CV Konveksi Maju,Fashion,textile,supplier,Bogor,Dramaga,Ya,"EDC, QRIS",2024-12-01,aktif,206945164.0,6.0,0.323936,0.0020044926683215067,0.012708474832088144,6,29.0,0.5,0.053989333333333334,57.0,15.0,73.0,5.0,1.0,0,0,1,0,8.142857142857142,3.0466595184063,19.147964412754902,0.28060911797789984,4.060443010546419,422318.4918032787,0.19672132,0.19672132
M0308,Fashion Pratama,Fashion,clothing,retailer,Tangerang,Gading Serpong,Ya,QRIS,2022-04-09,aktif,38554591.0,2.0,0.11376700000000001,0.0008204445125205599,0.0005886348200135838,11,31.0,1.0,0.056883500000000004,67.0,20.0,21.0,0.0,2.0,1,1,0,0,22.333333333333332,2.2196865331512092,17.467585768908158,0.10774796343498928,4.219507705176107,193809.17142857143,0.42857143,0.44285715
M0312,Fashion Bu Tini,Fashion,clothing,retailer,Bekasi,Grand Galaxy,Ya,EDC,2019-11-03,aktif,71649473.0,7.0,0.369386,0.002490653313558454,0.018292959021960608,13,36.0,0.8571428571428571,0.05276942857142857,67.0,11.0,30.0,4.2,1.0,0,1,1,0,8.375,3.2544951815143315,18.08729637096936,0.3143624641970376,4.219507705176107,146731.88571428572,0.41428572,0.32857144
M0364,Mart Lestari,Grocery,minimarket,retailer,Bekasi,Kemang Pratama,Ya,QRIS,2022-08-24,aktif,94257461.0,1.0,0.054348,0.0006657199698085615,0.0,12,67.0,1.0,0.054348,39.0,1.0,36.0,4.2,2.0,0,1,1,0,19.5,2.0356463422513404,18.36154055357222,0.05292256640278252,3.6888794541139363,149340.02380952382,0.21428572,0.5714286
M0696,Auto Anugrah,Automotive,accessories,retailer,Bogor,Bogor Tengah,Ya,EDC,2025-01-03,aktif,49694668.0,3.0,0.167954,0.00116903251112164,0.003375845848112092,2,31.0,0.6666666666666666,0.05598466666666666,60.0,3.0,10.0,4.4,1.0,0,0,1,0,15.0,2.5408399008793205,17.72140822173222,0.15525350006883865,4.110873864173311,126474.52459016393,0.3442623,0.45901638
M0419,Minimarket Gemilang,Grocery,toko_kelontong,retailer,Tangerang,BSD,Ya,EDC,2024-10-07,aktif,189778368.0,2.0,0.10861699999999999,0.0009060577193981572,0.000996151233869142,12,67.0,0.5,0.054308499999999996,62.0,5.0,5.0,4.5,1.0,0,0,1,0,20.666666666666668,2.308624538172976,19.061367470311296,0.1031132925423159,4.143134726391533,185573.13846153847,0.2923077,0.41538462
M0466,UD Sembako Makmur,Grocery,distributor,supplier,Depok,Cimanggis,Ya,QRIS,2021-07-30,aktif,246586726.0,5.0,0.275291,0.0016929120604435694,0.007179332377430634,6,29.0,0.6,0.0550582,97.0,15.0,21.0,3.3,1.0,0,1,1,0,16.166666666666668,2.8864262403705023,19.323224323239465,0.24317438786279474,4.584967478670572,491163.6862745098,0.11764706,0.27450982
M0426,Toko Karya,Grocery,distributor,retailer,Bandung,Unknown,Ya,"EDC, QRIS",2024-04-25,aktif,225035427.0,5.0,0.270747,0.0016975617975416937,0.008497471888914044,12,67.0,0.4,0.0541494,67.0,17.0,15.0,4.0,1.0,1,0,1,0,11.166666666666666,2.8890162827333565,19.231768405551296,0.23960491653154317,4.219507705176107,133364.86764705883,0.36764705,0.45588234
M0585,Digital Citra,Electronics,service,retailer,Depok,Sawangan,Ya,QRIS,2024-04-29,aktif,77336735.0,4.0,0.209856,0.001288192335917302,0.004492742686086584,12,67.0,0.5,0.052464,62.0,1.0,16.0,4.7,1.0,0,1,1,0,12.4,2.630587516024254,18.163679639994502,0.19050134426214152,4.143134726391533,211454.9846153846,0.36923078,0.4
M0575,Komputer Bu Tini,Electronics,service,retailer,Jakarta,Kuningan,Ya,QRIS,2023-01-28,aktif,138511653.0,1.0,0.06,0.0006962789621413017,0.0,4,22.0,0.0,0.06,49.0,3.0,1.0,3.5,2.0,0,1,1,0,24.5,2.074779393412683,18.746465024456057,0.058268908123975775,3.912023005428146,178017.64,0.34,0.48
M0407,UD Sembako Sukses,Grocery,supermarket,supplier,Bandung,Buah Batu,Ya,"EDC, QRIS",2020-06-27,tidak aktif,125260190.0,3.0,0.159534,0.0011797025784368762,0.0029331119663924734,3,31.0,0.3333333333333333,0.053178,70.0,4.0,14.0,3.8,1.0,0,0,1,0,17.5,2.549212783329475,18.645903659888734,0.14801820026758386,4.2626798770413155,419611.6712328767,0.21917808,0.1780822
M0548,Gadget Harmoni,Electronics,service,retailer,Bekasi,Grand Galaxy,Ya,QRIS,2025-05-05,aktif,54693703.0,1.0,0.057143,0.0005807824378299474,0.0,14,48.0,1.0,0.057143,58.0,1.0,3.0,3.0,5.0,0,0,1,0,29.0,1.9180725945663482,17.817259160219187,0.05556998628993677,4.07753744390572,451034.8870967742,0.3548387,0.5
M0487,Swalayan Abadi,Grocery,distributor,retailer,Bandung,Setiabudhi,Ya,EDC,2022-05-28,aktif,36692554.0,1.0,0.053333,0.0005232823215478317,0.0,12,67.0,0.0,0.053333,63.0,6.0,17.0,3.2,2.0,1,1,1,0,31.5,1.8298293947545539,17.418084431410293,0.051959422474964774,4.1588830833596715,143082.10606060605,0.36363637,0.4090909
M0510,Toko IT Lestari,Electronics,gadget,retailer,Bekasi,Summarecon,Tidak,,,,31082169.0,4.0,0.221744,0.0016916277957798674,0.005986969536890298,13,36.0,1.0,0.055436,59.0,20.0,22.0,0.0,1.0,0,0,0,0,11.8,2.8857096827256354,17.25214490084625,0.2002793461677318,4.0943445622221,155609.39682539683,0.34920636,0.3968254
M0540,PT Elektronik Harmoni,Electronics,service,supplier,Tangerang,Gading Serpong,Ya,QRIS,2019-05-13,aktif,308707437.0,5.0,0.295113,0.0018338913784779298,0.005579453123034739,0,39.0,0.4,0.0590226,79.0,11.0,14.0,4.7,1.0,1,1,1,0,13.166666666666666,2.9621193242689414,19.547904583772336,0.25859795003194197,4.382026634673881,504984.9166666667,0.16666667,0.27380952
M0588,Digital Harmoni,Electronics,accessories,retailer,Bekasi,Grand Galaxy,Ya,EDC,2025-06-25,aktif,30558091.0,3.0,0.162489,0.0010229364423405944,0.0030337333031469323,7,40.0,0.6666666666666666,0.054162999999999996,55.0,8.0,37.0,3.3,2.0,0,0,1,0,13.75,2.418532170835803,17.235140085758502,0.15056339606901445,4.02535169073515,157944.3392857143,0.4107143,0.39285713
M0299,UD Kain Citra,Fashion,clothing,supplier,Tangerang,Cipondoh,Tidak,,,,563844856.0,6.0,0.342872,0.0016780402451281365,0.008970392171660001,16,46.0,0.8333333333333334,0.05714533333333333,80.0,20.0,92.0,0.0,3.0,1,1,0,0,11.428571428571429,2.8780968648847844,20.15028969538079,0.2948106039892284,4.394449154672439,410096.28571428574,0.11904762,0.23809524
M0158,Bakery Pak Haji,F&B,cafe,retailer,Tangerang,Karawaci,Ya,QRIS,2021-03-05,aktif,100578555.0,2.0,0.105336,0.001023065122786459,0.0007345357583075492,0,39.0,1.0,0.052668,56.0,1.0,18.0,3.9,1.0,0,0,1,0,18.666666666666668,2.4186467570836525,18.426449631874075,0.10014936114726389,4.04305126783455,180935.31147540984,0.29508197,0.60655737
M0246,Toko Baju Berkah,Fashion,accessories,retailer,Bekasi,Summarecon,Tidak,,,,48591000.0,7.0,0.39132,0.0024855198282698926,0.013136115513294595,1,28.0,0.42857142857142855,0.05590285714285714,51.0,3.0,3.0,4.9,1.0,1,1,1,0,6.375,3.2525116748460037,17.698948907116588,0.33025293680729606,3.9512437185814275,197065.6603773585,0.28301886,0.3773585
M0287,PT Tekstil Pak Haji,Fashion,textile,supplier,Jakarta,Sudirman,Ya,"EDC, QRIS",2020-06-24,aktif,260619467.0,4.0,0.244925,0.001833626363417059,0.0017055316579880763,3,31.0,0.25,0.06123125,28.0,10.0,63.0,4.0,1.0,1,1,1,0,5.6,2.961982277677835,19.378571924392787,0.21907528713825578,3.367295829986474,410047.1612903226,0.12903225,0.16129032
M0524,Komputer Abadi,Electronics,service,retailer,Bekasi,Grand Galaxy,Ya,"EDC, QRIS",2020-07-06,aktif,109730597.0,1.0,0.051282,0.0006578404686423155,0.0,10,29.0,0.0,0.051282,43.0,10.0,28.0,3.2,1.0,0,0,1,0,21.5,2.0253027139711577,18.513538810692403,0.050010371794172385,3.784189633918261,185377.0,0.37777779,0.44444445
M0626,Auto Purnama,Automotive,bengkel,retailer,Depok,Sawangan,Ya,QRIS,2025-12-10,aktif,41446164.0,2.0,0.103652,0.0009257064864107772,0.0008754056297637914,13,36.0,0.5,0.051826,50.0,20.0,31.0,4.7,1.0,0,1,1,0,16.666666666666668,2.3279667231921626,17.539905914155465,0.09862468077215464,3.9318256327243257,135257.74509803922,0.27450982,0.5882353
M0636,Bengkel Sumber,Automotive,accessories,retailer,Jakarta,Kuningan,Ya,"EDC, QRIS",2024-01-28,aktif,14807272.0,3.0,0.17197600000000002,0.0011701726080532821,0.0019419917993610545,6,29.0,0.6666666666666666,0.05732533333333334,47.0,8.0,38.0,4.9,1.0,0,0,1,0,11.75,2.5417378960823447,16.51062903694653,0.1586912131294479,3.871201010907891,149559.0,0.35416666,0.5416667
M0099,RM Citra,F&B,restaurant,retailer,Bandung,Buah Batu,Tidak,,,,65962839.0,1.0,0.054054,0.0005963153264715533,0.0,9,62.0,0.0,0.054054,58.0,7.0,49.0,4.6,1.0,0,1,1,0,29.0,1.9406324270229947,18.004602111126587,0.05264368220336938,4.07753744390572,172582.06779661018,0.2881356,0.55932206
M0297,Fashion Pratama,Fashion,accessories,retailer,Bekasi,Summarecon,Ya,"EDC, QRIS",2023-02-05,aktif,147544426.0,4.0,0.223213,0.002070647635145459,0.005146781374990567,12,67.0,0.75,0.05580325,58.0,3.0,5.0,0.0,1.0,1,0,0,0,11.6,3.0776106653950457,18.809639888392535,0.20148100343758746,4.07753744390572,168584.7068965517,0.36206895,0.43103448
M0151,Unknown_M0151,F&B,catering,retailer,Jakarta,Tebet,Ya,EDC,2023-03-08,aktif,82263952.0,2.0,0.109457,0.0008981568966302854,0.00131813951148341,13,36.0,1.0,0.0547285,41.0,18.0,30.0,3.4,5.0,0,1,1,0,13.666666666666666,2.3007402890194,18.225443574559677,0.10387070644298586,3.7376696182833684,535437.0714285715,0.3809524,0.42857143
M0423,Toko Bu Tini,Grocery,toko_kelontong,retailer,Depok,Cinere,Ya,QRIS,2021-10-28,aktif,52479452.0,2.0,0.109686,0.0008576380533410637,0.0010213065680577567,7,40.0,0.5,0.054843,43.0,6.0,43.0,0.0,1.0,1,0,0,0,14.333333333333334,2.2592997057086768,17.775932279527495,0.10407709242244989,3.784189633918261,163753.44444444444,0.4,0.46666667
M0551,CV Tech Supply Mulia,Electronics,computer,supplier,Jakarta,Pluit,Ya,EDC,2023-12-15,aktif,315374642.0,5.0,0.274137,0.0015817404830822384,0.006882499434004981,3,31.0,1.0,0.054827400000000005,81.0,11.0,15.0,3.6,1.0,1,1,1,0,13.5,2.8224143519643374,19.569271832939123,0.2422690866902844,4.406719247264253,447763.5632183908,0.1724138,0.14942528
M0603,Bengkel Sejahtera,Automotive,bengkel,retailer,Bandung,Buah Batu,Ya,QRIS,2024-01-01,aktif,143614807.0,1.0,0.053191,0.000725058560355685,0.0,14,48.0,1.0,0.053191,49.0,3.0,30.0,0.0,1.0,0,1,0,0,24.5,2.110284180076784,18.782645329039077,0.05182460321801344,3.912023005428146,416659.88,0.38,0.44
M0266,Fashion Sentosa,Fashion,footwear,retailer,Tangerang,Cipondoh,Ya,"EDC, QRIS",2022-11-06,aktif,21359243.0,1.0,0.057971,0.0004989460851145945,0.0,0,39.0,0.0,0.057971,55.0,12.0,14.0,3.6,1.0,0,0,1,0,27.5,1.7900013999204452,16.876995178171484,0.05635292285250152,4.02535169073515,184012.3392857143,0.39285713,0.39285713
M0095,UD Supplier Pak Haji,F&B,warung,supplier,Bekasi,Grand Galaxy,Ya,QRIS,2024-02-09,aktif,215035454.0,3.0,0.171175,0.00121180540024626,0.0016149724549090634,8,53.0,0.6666666666666666,0.05705833333333333,66.0,17.0,50.0,3.8,1.0,0,1,1,0,16.5,2.573989449531968,19.18631347947302,0.15800751836867358,4.204692619390966,457250.43055555556,0.16666667,0.22222222
M0088,Dapur Jaya,F&B,catering,retailer,Bandung,Setiabudhi,Ya,QRIS,2023-07-14,aktif,88266923.0,4.0,0.215201,0.0016446711763730966,0.006072497673131587,0,39.0,0.25,0.05380025,42.0,14.0,39.0,4.2,1.0,0,1,1,0,8.4,2.859151193283299,18.295876008762622,0.19490949520889655,3.7612001156935624,171636.88372093023,0.3488372,0.53488374
M0304,Butik Anugrah,Fashion,accessories,retailer,Tangerang,Karawaci,Ya,QRIS,2021-07-24,aktif,113729483.0,8.0,0.446019,0.0026390006352761688,0.01437878902221216,10,29.0,0.75,0.055752375,56.0,8.0,1.0,0.0,1.0,0,1,0,1,6.222222222222222,3.310178215212225,18.549333239088874,0.3688142633459602,4.04305126783455,157305.8275862069,0.31034482,0.55172414
M0144,Kedai Kang Asep,F&B,cafe,retailer,Bekasi,Summarecon,Tidak,,,,77529608.0,2.0,0.11430499999999999,0.0010088564446494165,0.001237642442079843,10,29.0,1.0,0.057152499999999995,59.0,3.0,12.0,4.3,2.0,0,1,1,0,19.666666666666668,2.405914347220976,18.166170472973345,0.10823089218276405,4.0943445622221,188092.05,0.26666668,0.56666666
M0083,Warung Bersama,F&B,warung,retailer,Depok,Cinere,Ya,QRIS,2020-08-05,aktif,248289171.0,4.0,0.230726,0.0015893143358016722,0.006404548084421302,12,67.0,0.75,0.0576815,61.0,9.0,30.0,3.6,1.0,0,0,1,0,12.2,2.826907821142476,19.330104640989457,0.20760423916134724,4.127134385045092,218071.96721311475,0.36065573,0.47540984
M0195,UD Supplier Surya,F&B,restaurant,supplier,Tangerang,Alam Sutera,Ya,EDC,2022-03-16,aktif,337996041.0,5.0,0.284166,0.0017934808763426348,0.012859406837219832,11,31.0,0.6,0.05683319999999999,51.0,2.0,30.0,0.0,2.0,0,0,0,0,8.5,2.9410019616685523,19.638544743319557,0.2501094804004759,3.9512437185814275,519216.4716981132,0.18867925,0.20754717
M0641,Bengkel Bersama,Automotive,accessories,retailer,Bekasi,Harapan Indah,Ya,EDC,2023-02-09,aktif,48534904.0,8.0,0.44532499999999997,0.002707593469960473,0.014967423842225745,3,31.0,0.875,0.055665624999999996,50.0,7.0,33.0,0.0,1.0,0,0,0,1,5.555555555555555,3.3349127930215015,17.69779378777618,0.36833420976995696,3.9318256327243257,567031.3269230769,0.3653846,0.5
M0367,Swalayan Buana,Grocery,supermarket,retailer,Tangerang,BSD,Tidak,,,,80332371.0,2.0,0.10769200000000001,0.0009114423699841388,0.0010967725706236007,8,53.0,0.5,0.053846000000000005,54.0,11.0,13.0,3.7,5.0,0,0,1,0,18.0,2.313962494190986,18.201683235910238,0.10227857134260185,4.007333185232471,109566.36363636363,0.3090909,0.43636364
M0211,Outlet Maju,Fashion,footwear,retailer,Tangerang,Cipondoh,Ya,EDC,2025-06-09,aktif,109759422.0,6.0,0.31763399999999997,0.0021188568341403806,0.01341785525620708,1,28.0,0.3333333333333333,0.05293899999999999,51.0,20.0,37.0,4.5,2.0,0,0,1,0,7.285714285714286,3.099577216674913,18.513801465003834,0.2758377040413809,3.9512437185814275,161791.77358490566,0.41509435,0.49056605
